isolate_code,x,der
347,11.242526610000006,-4.60127e-4
347,11.342526610000007,-4.67251e-4
347,11.442526610000009,-4.74441e-4
347,11.542526610000003,-4.817e-4
347,11.642526610000004,-4.89027e-4
347,11.742526610000006,-4.96424e-4
347,11.842526610000007,-5.0389e-4
347,11.942526610000009,-5.11426e-4
347,12.042526610000003,-5.19033e-4
347,12.142526610000004,-5.26711e-4
347,12.242526610000006,-5.3446e-4
347,12.342526610000007,-5.42283e-4
347,12.442526610000009,-5.50178e-4
347,12.542526610000003,-5.58147e-4
347,12.642526610000004,-5.66189e-4
347,12.742526610000006,-5.74307e-4
347,12.842526610000007,-5.82499e-4
347,12.942526610000009,-5.90768e-4
347,13.042526610000003,-5.99113e-4
347,13.142526610000004,-6.07535e-4
347,13.242526610000006,-6.16034e-4
347,13.342526610000007,-6.24612e-4
347,13.442526610000009,-6.33269e-4
347,13.542526610000003,-6.42005e-4
347,13.642526610000004,-6.50821e-4
347,13.742526610000006,-6.59718e-4
347,13.842526610000007,-6.68696e-4
347,13.942526610000009,-6.77757e-4
347,14.042526610000003,-6.86899e-4
347,14.142526610000004,-6.96125e-4
347,14.242526610000006,-7.05435e-4
347,14.342526610000007,-7.1483e-4
347,14.442526610000009,-7.24309e-4
347,14.542526610000003,-7.33875e-4
347,14.642526610000004,-7.43526e-4
347,14.742526610000006,-7.53265e-4
347,14.842526610000007,-7.63092e-4
347,14.942526610000009,-7.73008e-4
347,15.042526610000003,-7.83012e-4
347,15.142526610000004,-7.93107e-4
347,15.242526610000006,-8.03292e-4
347,15.342526610000007,-8.13568e-4
347,15.442526610000009,-8.23936e-4
347,15.542526610000003,-8.34397e-4
347,15.642526610000004,-8.44951e-4
347,15.742526610000006,-8.556e-4
347,15.842526610000007,-8.66343e-4
347,15.942526610000009,-8.77182e-4
347,16.042526610000003,-8.88117e-4
347,16.142526610000004,-8.99149e-4
347,16.242526610000006,-9.10278e-4
347,16.342526610000007,-9.21506e-4
347,16.44252661000001,-9.32834e-4
347,16.542526610000003,-9.44261e-4
347,16.642526610000004,-9.5579e-4
347,16.742526610000006,-9.6742e-4
347,16.842526610000007,-9.79152e-4
347,16.94252661000001,-9.90987e-4
347,17.042526610000003,-0.00100293
347,17.142526610000004,-0.00101497
347,17.242526610000006,-0.00102712
347,17.342526610000007,-0.00103937
347,17.44252661000001,-0.00105174
347,17.542526610000003,-0.00106421
347,17.642526610000004,-0.00107679
347,17.742526610000006,-0.00108947
347,17.842526610000007,-0.00110227
347,17.94252661000001,-0.00111518
347,18.042526610000003,-0.00112821
347,18.142526610000004,-0.00114134
347,18.242526610000006,-0.00115459
347,18.342526610000007,-0.00116795
347,18.44252661000001,-0.00118143
347,18.542526610000003,-0.00119503
347,18.642526610000004,-0.00120874
347,18.742526610000006,-0.00122257
347,18.842526610000007,-0.00123652
347,18.94252661000001,-0.00125059
347,19.042526610000003,-0.00126478
347,19.142526610000004,-0.00127909
347,19.242526610000006,-0.00129352
347,19.342526610000007,-0.00130808
347,19.44252661000001,-0.00132276
347,19.542526610000003,-0.00133757
347,19.642526610000004,-0.0013525
347,19.742526610000006,-0.00136756
347,19.842526610000007,-0.00138275
347,19.94252661000001,-0.00139807
347,20.042526610000003,-0.00141352
347,20.142526610000004,-0.00142909
347,20.242526610000006,-0.00144481
347,20.342526610000007,-0.00146065
347,20.44252661000001,-0.00147663
347,20.542526610000003,-0.00149274
347,20.642526610000004,-0.00150899
347,20.742526610000006,-0.00152538
347,20.842526610000007,-0.0015419
347,20.94252661000001,-0.00155856
347,21.042526610000003,-0.00157537
347,21.142526610000004,-0.00159231
347,21.242526610000006,-0.0016094
347,21.342526610000007,-0.00162663
347,21.44252661000001,-0.001644
347,21.542526610000003,-0.00166152
347,21.642526610000004,-0.00167919
347,21.742526610000006,-0.001697
347,21.842526610000007,-0.00171496
347,21.94252661000001,-0.00173307
347,22.042526610000003,-0.00175134
347,22.142526610000004,-0.00176975
347,22.242526610000006,-0.00178832
347,22.342526610000007,-0.00180704
347,22.44252661000001,-0.00182592
347,22.542526610000003,-0.00184495
347,22.642526610000004,-0.00186414
347,22.742526610000006,-0.0018835
347,22.842526610000007,-0.00190301
347,22.94252661000001,-0.00192268
347,23.042526610000003,-0.00194251
347,23.142526610000004,-0.00196251
347,23.242526610000006,-0.00198267
347,23.342526610000007,-0.002003
347,23.44252661000001,-0.00202349
347,23.542526610000003,-0.00204416
347,23.642526610000004,-0.00206499
347,23.742526610000006,-0.00208599
347,23.842526610000007,-0.00210717
347,23.94252661000001,-0.00212852
347,24.042526610000003,-0.00215004
347,24.142526610000004,-0.00217174
347,24.242526610000006,-0.00219362
347,24.342526610000007,-0.00221567
347,24.44252661000001,-0.00223791
347,24.542526610000003,-0.00226032
347,24.642526610000004,-0.00228292
347,24.742526610000006,-0.00230571
347,24.842526610000007,-0.00232867
347,24.94252661000001,-0.00235183
347,25.042526610000003,-0.00237517
347,25.142526610000004,-0.0023987
347,25.242526610000006,-0.00242242
347,25.342526610000007,-0.00244633
347,25.44252661000001,-0.00247044
347,25.542526610000003,-0.00249474
347,25.642526610000004,-0.00251924
347,25.742526610000006,-0.00254393
347,25.842526610000007,-0.00256883
347,25.94252661000001,-0.00259392
347,26.042526610000003,-0.00261922
347,26.142526610000004,-0.00264472
347,26.242526610000006,-0.00267042
347,26.342526610000007,-0.00269633
347,26.44252661000001,-0.00272245
347,26.542526610000003,-0.00274878
347,26.64252661000001,-0.00277532
347,26.742526610000006,-0.00280207
347,26.84252661,-0.00282903
347,26.94252661000001,-0.00285621
347,27.042526610000003,-0.00288361
347,27.14252661000001,-0.00291122
347,27.242526610000006,-0.00293906
347,27.34252661,-0.00296712
347,27.44252661000001,-0.0029954
347,27.542526610000003,-0.0030239
347,27.64252661000001,-0.00305263
347,27.742526610000006,-0.00308159
347,27.84252661,-0.00311078
347,27.94252661000001,-0.0031402
347,28.042526610000003,-0.00316986
347,28.14252661000001,-0.00319974
347,28.242526610000006,-0.00322987
347,28.34252661,-0.00326023
347,28.44252661000001,-0.00329084
347,28.542526610000003,-0.00332168
347,28.64252661000001,-0.00335277
347,28.742526610000006,-0.0033841
347,28.84252661,-0.00341568
347,28.94252661000001,-0.00344751
347,29.042526610000003,-0.00347958
347,29.14252661000001,-0.00351191
347,29.242526610000006,-0.0035445
347,29.34252661,-0.00357734
347,29.44252661000001,-0.00361044
347,29.542526610000003,-0.00364379
347,29.64252661000001,-0.00367741
347,29.742526610000006,-0.00371129
347,29.84252661,-0.00374544
347,29.94252661000001,-0.00377985
347,30.042526610000003,-0.00381453
347,30.14252661000001,-0.00384948
347,30.242526610000006,-0.0038847
347,30.34252661,-0.0039202
347,30.44252661000001,-0.0039559800000000004
347,30.542526610000003,-0.00399203
347,30.64252661000001,-0.00402837
347,30.742526610000006,-0.00406498
347,30.84252661,-0.00410188
347,30.94252661000001,-0.00413907
347,31.042526610000003,-0.00417654
347,31.14252661000001,-0.00421431
348,-0.870300411,0.00287627
348,-0.770300411,0.00289119
348,-0.6703004109999999,0.00290602
348,-0.570300411,0.00292076
348,-0.470300411,0.00293541
348,-0.370300411,0.00294995
348,-0.2703004109999999,0.0029644
348,-0.17030041099999993,0.00297874
348,-0.07030041099999995,0.00299296
348,0.029699589000000026,0.00300707
348,0.129699589,0.00302107
348,0.2296995890000001,0.00303494
348,0.3296995890000002,0.00304868
348,0.42969958900000005,0.00306228
348,0.5296995890000001,0.00307576
348,0.629699589,0.00308908
348,0.7296995890000001,0.00310227
348,0.8296995890000002,0.0031153
348,0.929699589,0.00312817
348,1.0296995890000002,0.00314089
348,1.129699589,0.00315343
348,1.229699589,0.00316581
348,1.329699589,0.00317801
348,1.4296995890000002,0.00319003
348,1.5296995890000002,0.00320186
348,1.629699589,0.00321349
348,1.729699589,0.00322493
348,1.829699589,0.00323617
348,1.9296995890000002,0.00324719
348,2.0296995890000002,0.003258
348,2.129699589,0.00326859
348,2.229699589,0.00327894
348,2.329699589,0.00328907
348,2.429699589,0.00329895
348,2.5296995890000002,0.00330859
348,2.629699589,0.00331797
348,2.729699589,0.0033271
348,2.829699589,0.00333596
348,2.929699589,0.00334454
348,3.0296995890000002,0.00335284
348,3.129699589,0.00336086
348,3.2296995890000004,0.00336858
348,3.329699589,0.003376
348,3.4296995889999997,0.00338311
348,3.5296995890000002,0.0033899
348,3.629699589,0.00339637
348,3.7296995890000004,0.00340251
348,3.829699589,0.00340831
348,3.9296995890000006,0.00341376
348,4.029699589000001,0.00341885
348,4.129699589,0.00342358
348,4.229699589000001,0.00342793
348,4.3296995890000005,0.0034319
348,4.429699589000001,0.00343549
348,4.529699589000001,0.00343867
348,4.629699589,0.00344145
348,4.729699589000001,0.00344381
348,4.8296995890000005,0.00344574
348,4.929699589000001,0.00344724
348,5.029699589000001,0.00344829
348,5.129699589,0.00344889
348,5.229699589000001,0.00344902
348,5.3296995890000005,0.00344868
348,5.429699589000001,0.00344786
348,5.529699589000001,0.00344654
348,5.629699589,0.00344471
348,5.729699589000001,0.00344237
348,5.8296995890000005,0.0034395
348,5.929699589000001,0.0034361
348,6.029699589000001,0.00343214
348,6.129699589,0.00342763
348,6.229699589000001,0.00342254
348,6.3296995890000005,0.00341687
348,6.429699589000001,0.00341061
348,6.529699589000001,0.00340374
348,6.629699589,0.00339625
348,6.729699589000001,0.00338813
348,6.8296995890000005,0.00337937
348,6.929699589000001,0.00336995
348,7.029699589000001,0.00335986
348,7.129699589,0.00334909
348,7.229699589,0.00333762
348,7.329699589000001,0.00332545
348,7.429699589000001,0.00331255
348,7.529699589000001,0.00329892
348,7.629699589,0.00328453
348,7.729699589,0.00326938
348,7.829699589000001,0.00325345
348,7.929699589000001,0.00323673
348,8.029699589,0.0032192
348,8.129699589,0.00320084
348,8.229699588999999,0.00318164
348,8.329699589,0.00316159
348,8.429699589,0.00314067
348,8.529699589,0.00311886
348,8.629699589,0.00309615
348,8.729699589,0.00307252
348,8.829699589,0.00304795
348,8.929699589,0.00302243
348,9.029699589,0.00299594
348,9.129699589,0.00296846
348,9.229699589,0.00293997
348,9.329699589,0.00291046
348,9.429699589,0.00287991
348,9.529699589,0.0028483
348,9.629699589,0.00281561
348,9.729699589,0.00278181
348,9.829699589,0.00274691
348,9.929699589,0.00271086
348,10.029699589,0.00267365
348,10.129699589,0.00263527
348,10.229699589,0.00259569
348,10.329699589,0.00255489
348,10.429699589,0.00251285
348,10.529699589,0.00246955
348,10.629699589,0.00242497
348,10.729699589,0.00237908
348,10.829699589,0.00233187
348,10.929699589,0.00228331
348,11.029699589,0.00223337
348,11.129699589,0.00218204
348,11.229699589,0.00212928
348,11.329699589,0.00207509
348,11.429699589,0.00201942
348,11.529699589,0.00196227
348,11.629699589,0.0019036
348,11.729699589,0.00184338
348,11.829699589,0.0017816
348,11.929699589,0.00171823
348,12.029699589,0.00165323
348,12.129699589,0.00158659
348,12.229699589,0.00151828
348,12.329699589,0.00144826
348,12.429699589,0.00137651
348,12.529699589,0.00130301
348,12.629699589,0.00122772
348,12.729699589,0.00115062
348,12.829699589,0.00107167
348,12.929699589,9.90854e-4
348,13.029699589,9.0813e-4
348,13.129699589,8.23471e-4
348,13.229699589,7.36847e-4
348,13.329699589,6.48226e-4
348,13.429699589,5.57577e-4
348,13.529699589,4.64866e-4
348,13.629699589,3.70062e-4
348,13.729699589,2.73131e-4
348,13.829699589,1.7404e-4
348,13.929699589,7.27533e-5
348,14.029699589,-3.07621e-5
348,14.129699589,-1.36542e-4
348,14.229699589,-2.44621e-4
348,14.329699589,-3.55036e-4
348,14.429699589,-4.67822e-4
348,14.529699589,-5.83018e-4
348,14.629699589,-7.00661e-4
348,14.729699589,-8.20787e-4
348,14.829699589,-9.43437e-4
348,14.929699589,-0.00106865
348,15.029699589,-0.00119646
348,15.129699589,-0.00132692
348,15.229699589,-0.00146005
348,15.329699588999999,-0.00159591
348,15.429699589,-0.00173453
348,15.529699589000002,-0.00187596
348,15.629699589,-0.00202024
348,15.729699589,-0.00216742
348,15.829699588999999,-0.00231753
348,15.929699589,-0.00247062
348,16.029699589000003,-0.00262674
348,16.129699589,-0.00278593
348,16.229699589000003,-0.00294823
348,16.329699589,-0.00311371
348,16.429699589000002,-0.00328239
348,16.529699589000003,-0.00345434
348,16.629699589,-0.0036296
348,16.729699589000003,-0.00380822
348,16.829699589,-0.00399024
348,16.929699589000002,-0.00417573
348,17.029699589000003,-0.00436473
348,17.129699589,-0.00455729
348,17.229699589000003,-0.00475346
348,17.329699589,-0.00495331
348,17.429699589000002,-0.00515688
348,17.529699589000003,-0.00536423
348,17.629699589,-0.00557542
348,17.729699589000003,-0.00579049
348,17.829699589,-0.00600952
348,17.929699589000002,-0.00623255
348,18.029699589000003,-0.00645964
348,18.129699589,-0.00669085
348,18.229699589000003,-0.00692625
348,18.329699589000004,-0.0071659
348,18.429699589000002,-0.00740985
348,18.529699589000003,-0.00765817
348,18.629699589,-0.00791092
348,18.729699589000003,-0.00816817
348,18.829699589000004,-0.00842997
348,18.929699589000002,-0.00869641
348,19.029699589000003,-0.00896754
348,19.129699589,-0.00924342
348,19.229699589000003,-0.00952414
348,19.329699589000004,-0.00980975
348,19.429699589000002,-0.0101003
348,19.529699589000003,-0.010396
348,19.629699589,-0.0106967
348,19.729699589000003,-0.0110026
348,19.829699589000004,-0.0113138
348,19.929699589000002,-0.0116303
348,20.029699589000003,-0.0119522
348,20.129699589,-0.0122796
348,20.229699589000003,-0.0126126
348,20.329699589000004,-0.0129512
348,20.429699589000002,-0.0132955
348,20.529699589000003,-0.0136456
348,20.629699589,-0.0140016
348,20.729699589000003,-0.0143636
348,20.829699589000004,-0.0147316
348,20.929699589000002,-0.0151058
348,21.029699589000003,-0.0154862
348,21.129699589,-0.0158728
348,21.229699589000003,-0.0162659
348,21.329699589000004,-0.0166655
348,21.429699589000002,-0.0170716
348,21.529699589000003,-0.0174844
348,21.629699589,-0.017904
348,21.729699589000003,-0.0183304
348,21.829699589000004,-0.0187638
348,21.929699589000002,-0.0192042
348,22.029699589000003,-0.0196517
348,22.129699589,-0.0201065
348,22.229699589000003,-0.0205686
348,22.329699589000004,-0.0210382
348,22.429699589000002,-0.0215153
348,22.529699589000003,-0.0220001
348,22.629699589,-0.0224926
348,22.729699589000003,-0.022993
348,22.829699589000004,-0.0235013
348,22.929699589000002,-0.0240177
348,23.029699589000003,-0.0245423
348,23.129699589,-0.0250752
348,23.229699589000003,-0.0256165
348,23.329699589000004,-0.0261663
348,23.429699589000002,-0.0267248
348,23.529699589000003,-0.027292
348,23.629699589,-0.0278681
348,23.729699589000003,-0.0284532
348,23.829699589000004,-0.0290474
348,23.929699589000002,-0.0296509
348,24.029699589000003,-0.0302637
348,24.129699589,-0.030886
348,24.229699589000003,-0.031518
348,24.329699589000004,-0.032159600000000003
348,24.429699589000002,-0.0328112
348,24.529699589000003,-0.0334728
348,24.629699589,-0.0341445
348,24.729699589000003,-0.0348266
348,24.829699589000004,-0.035519
348,24.929699589000002,-0.036222
348,25.029699589000003,-0.0369358
348,25.129699589,-0.0376603
348,25.229699589000003,-0.0383959
348,25.329699589000004,-0.0391426
348,25.429699589000002,-0.0399005
348,25.529699589000003,-0.04067
348,25.629699589,-0.041451
348,25.729699589000003,-0.0422437
348,25.829699589000004,-0.0430484
348,25.929699589000002,-0.0438651
348,26.029699589000003,-0.044694
348,26.129699589,-0.0455353
348,26.229699589000003,-0.0463892
348,26.329699589000004,-0.0472557
348,26.429699589000002,-0.0481351
348,26.529699589000003,-0.0490276
348,26.629699589,-0.0499333
348,26.729699589000003,-0.0508524
348,26.829699589000004,-0.051785
348,26.929699589000002,-0.0527314
348,27.029699589000003,-0.0536917
348,27.129699589,-0.0546661
348,27.229699589000003,-0.0556548
348,27.329699589000004,-0.056658
348,27.429699589000002,-0.0576759
348,27.529699589000003,-0.0587086
348,27.629699589,-0.0597564
348,27.729699589000003,-0.0608194
348,27.829699589000004,-0.0618979
348,27.929699589000002,-0.062992
348,28.029699589000003,-0.0641019
348,28.129699589,-0.0652279
348,28.229699589000003,-0.0663702
348,28.329699589000004,-0.067529
348,28.429699589000002,-0.0687045
348,28.529699589000003,-0.0698968
348,28.629699589,-0.0711063
348,28.729699589000003,-0.0723331
348,28.829699589000004,-0.0735776
348,28.929699589000002,-0.0748398
348,29.029699589000003,-0.07612
348,29.129699589,-0.0774185
348,29.229699589000003,-0.0787355
348,29.329699589000004,-0.0800712
348,29.429699589000002,-0.0814258
348,29.529699589000003,-0.0827997
348,29.629699589,-0.0841931
348,29.729699589000003,-0.0856062
348,29.829699589000004,-0.0870392
348,29.929699589000002,-0.0884925
348,30.029699589000003,-0.0899662
350,7.967418329,-0.047493
350,8.067418329,-0.0469228
350,8.167418329,-0.0463586
350,8.267418329,-0.0458001
350,8.367418329,-0.0452475
350,8.467418329000001,-0.0447006
350,8.567418329,-0.0441595
350,8.667418329,-0.0436239
350,8.767418329,-0.043094
350,8.867418329,-0.0425696
350,8.967418329000001,-0.0420506
350,9.067418329,-0.0415371
350,9.167418329,-0.041029
350,9.267418329,-0.0405262
350,9.367418329,-0.0400286
350,9.467418329000001,-0.0395363
350,9.567418329,-0.0390491
350,9.667418329,-0.0385671
350,9.767418329,-0.0380902
350,9.867418329,-0.0376182
350,9.967418329000001,-0.0371513
350,10.067418329,-0.0366893
350,10.167418329,-0.0362321
350,10.267418329,-0.0357798
350,10.367418329,-0.0353323
350,10.467418329000001,-0.0348895
350,10.567418329,-0.0344515
350,10.667418329,-0.034018
350,10.767418329,-0.0335892
350,10.867418329,-0.0331649
350,10.967418329000001,-0.0327452
350,11.067418329,-0.0323299
350,11.167418329,-0.031919
350,11.267418329,-0.0315126
350,11.367418329,-0.0311105
350,11.467418329000001,-0.0307126
350,11.567418329,-0.0303191
350,11.667418329,-0.0299298
350,11.767418329,-0.0295446
350,11.867418329,-0.0291636
350,11.967418329000001,-0.0287866
350,12.067418329,-0.0284138
350,12.167418329,-0.0280449
350,12.267418329,-0.02768
350,12.367418329,-0.0273191
350,12.467418329000001,-0.0269621
350,12.567418329,-0.0266089
350,12.667418329,-0.0262596
350,12.767418329000002,-0.025914
350,12.867418329,-0.0255722
350,12.967418329000001,-0.0252341
350,13.067418329,-0.0248997
350,13.167418329,-0.0245689
350,13.267418329000002,-0.0242417
350,13.367418329,-0.0239181
350,13.467418329000001,-0.0235981
350,13.567418329,-0.0232815
350,13.667418329,-0.0229684
350,13.767418329000002,-0.0226588
350,13.867418329,-0.0223525
350,13.967418329000001,-0.0220496
350,14.067418329,-0.02175
350,14.167418329,-0.0214538
350,14.267418329000002,-0.0211608
350,14.367418329,-0.020871
350,14.467418329000001,-0.0205844
350,14.567418329,-0.020301
350,14.667418329,-0.0200208
350,14.767418329000002,-0.0197436
350,14.867418329,-0.0194695
350,14.967418329000001,-0.0191985
350,15.067418329,-0.0189305
350,15.167418329,-0.0186655
350,15.267418329000002,-0.0184034
350,15.367418329,-0.0181443
350,15.467418329000001,-0.017888
350,15.567418329,-0.0176347
350,15.667418329,-0.0173841
350,15.767418329000002,-0.0171364
350,15.867418329,-0.0168915
350,15.967418329000001,-0.0166493
350,16.067418329,-0.0164098
350,16.167418329,-0.0161731
350,16.267418329,-0.015939
350,16.367418329,-0.0157076
350,16.467418329,-0.0154788
350,16.567418329,-0.0152526
350,16.667418329,-0.0150289
350,16.767418329,-0.0148078
350,16.867418329,-0.0145892
350,16.967418329,-0.0143732
350,17.067418329,-0.0141595
350,17.167418329,-0.0139484
350,17.267418329,-0.0137396
350,17.367418329,-0.0135332
350,17.467418329,-0.0133292
350,17.567418329000002,-0.0131276
350,17.667418329,-0.0129282
350,17.767418329,-0.0127312
350,17.867418329,-0.0125365
350,17.967418329,-0.0123439
350,18.067418329000002,-0.0121537
350,18.167418329,-0.0119656
350,18.267418329,-0.0117797
350,18.367418329,-0.011596
350,18.467418329,-0.0114144
350,18.567418329000002,-0.0112349
350,18.667418329,-0.0110575
350,18.767418329,-0.0108822
350,18.867418329,-0.010709
350,18.967418329,-0.0105378
350,19.067418329000002,-0.0103686
350,19.167418329,-0.0102014
350,19.267418329,-0.0100361
350,19.367418329,-0.00987285
350,19.467418329,-0.00971149
350,19.567418329000002,-0.00955205
350,19.667418329,-0.00939449
350,19.767418329,-0.00923881
350,19.867418329,-0.00908498
350,19.967418329,-0.00893298
350,20.067418329000002,-0.0087828
350,20.167418329,-0.00863441
350,20.267418329,-0.00848781
350,20.367418329,-0.00834296
350,20.467418329,-0.00819985
350,20.567418329000002,-0.00805846
350,20.667418329,-0.00791878
350,20.767418329,-0.00778079
350,20.867418329,-0.00764446
350,20.967418329,-0.00750979
350,21.067418329000002,-0.00737675
350,21.167418329,-0.00724534
350,21.267418329,-0.00711552
350,21.367418329,-0.00698729
350,21.467418329,-0.0068606200000000004
350,21.567418329000002,-0.00673551
350,21.667418329,-0.00661194
350,21.767418329,-0.00648988
350,21.867418329,-0.00636933
350,21.967418329,-0.00625026
350,22.067418329000002,-0.00613267
350,22.167418329,-0.00601653
350,22.267418329,-0.00590184
350,22.367418329,-0.00578857
350,22.467418329,-0.00567671
350,22.567418329000002,-0.00556625
350,22.667418329,-0.00545717
350,22.767418329,-0.00534946
350,22.867418329,-0.0052431
350,22.967418329,-0.00513808
350,23.067418329000002,-0.00503438
350,23.167418329,-0.004932
350,23.267418329,-0.00483091
350,23.367418329,-0.0047311
350,23.467418329,-0.00463256
350,23.567418329000002,-0.00453528
350,23.667418329,-0.00443923
350,23.767418329,-0.00434442
350,23.867418329,-0.00425082
350,23.967418329,-0.00415843
350,24.067418329000002,-0.00406723
350,24.167418329,-0.0039772
350,24.267418329,-0.00388833
350,24.367418329000003,-0.00380062
350,24.467418329,-0.00371405
350,24.567418329000002,-0.00362861
350,24.667418329,-0.00354428
350,24.767418329,-0.00346105
350,24.867418329000003,-0.00337892
350,24.967418329,-0.00329786
350,25.067418329000002,-0.00321788
350,25.167418329,-0.00313895
350,25.267418329,-0.00306106
350,25.367418329000003,-0.00298421
350,25.467418329,-0.00290838
350,25.567418329000002,-0.00283356
350,25.667418329,-0.00275974
350,25.767418329,-0.00268691
350,25.867418329000003,-0.00261506
350,25.967418329,-0.00254418
350,26.067418329000002,-0.00247425
350,26.167418329,-0.00240527
350,26.267418329,-0.00233723
350,26.367418329000003,-0.00227012
350,26.467418329,-0.00220392
350,26.567418329000002,-0.00213862
350,26.667418329,-0.00207422
350,26.767418329,-0.00201071
350,26.867418329000003,-0.00194808
350,26.967418329,-0.00188631
350,27.067418329000002,-0.0018254
350,27.167418329000004,-0.00176533
350,27.267418329,-0.00170611
350,27.367418329000003,-0.00164771
350,27.467418329,-0.00159013
350,27.567418329000002,-0.00153337
350,27.667418329000004,-0.0014774
350,27.767418329,-0.00142223
350,27.867418329000003,-0.00136784
350,27.967418329,-0.00131423
350,28.067418329000002,-0.00126138
350,28.167418329000004,-0.00120929
350,28.267418329,-0.00115795
350,28.367418329000003,-0.00110736
350,28.467418329,-0.00105749
350,28.567418329000002,-0.00100835
350,28.667418329000004,-9.59923e-4
350,28.767418329,-9.12205e-4
350,28.867418329000003,-8.65188e-4
350,28.967418329,-8.18863e-4
350,29.067418329000002,-7.73222e-4
350,29.167418329000004,-7.28258e-4
350,29.267418329,-6.83962e-4
350,29.367418329000003,-6.40328e-4
350,29.467418329,-5.97348e-4
350,29.567418329000002,-5.55013e-4
350,29.667418329000004,-5.13318e-4
350,29.767418329,-4.72254e-4
350,29.867418329000003,-4.31815e-4
350,29.967418329,-3.91992e-4
350,30.067418329000002,-3.5278e-4
350,30.167418329000004,-3.14171e-4
350,30.267418329,-2.76158e-4
350,30.367418329000003,-2.38734e-4
350,30.467418329,-2.01892e-4
350,30.567418329000002,-1.65627e-4
350,30.667418329000004,-1.2993e-4
350,30.767418329,-9.47956e-5
350,30.867418329000003,-6.02171e-5
350,30.967418329,-2.6188e-5
350,31.067418329000002,7.29809e-6
350,31.167418329000004,4.02475e-5
350,31.267418329,7.26666e-5
350,31.367418329000003,1.04562e-4
350,31.467418329,1.35938e-4
350,31.567418329000002,1.66803e-4
350,31.667418329000004,1.97162e-4
350,31.767418329,2.27022e-4
350,31.867418329000003,2.56387e-4
350,31.967418329,2.85264e-4
350,32.067418329,3.13658e-4
350,32.167418329,3.41576e-4
350,32.267418329,3.69022e-4
350,32.367418329,3.96004e-4
350,32.467418329,4.22525e-4
350,32.567418329,4.48592e-4
350,32.667418329,4.7421e-4
350,32.767418329,4.99385e-4
350,32.867418329,5.24121e-4
350,32.967418329,5.48424e-4
350,33.067418329,5.723e-4
350,33.167418329,5.95752e-4
350,33.267418329,6.18788e-4
350,33.367418329,6.41411e-4
350,33.467418329,6.63626e-4
350,33.567418329,6.85439e-4
350,33.667418329,7.06854e-4
350,33.767418329,7.27877e-4
350,33.867418329,7.48511e-4
350,33.967418329,7.68763e-4
350,34.067418329,7.88635e-4
350,34.167418329,8.08134e-4
350,34.267418329,8.27264e-4
350,34.367418329,8.46029e-4
350,34.467418329,8.64434e-4
350,34.567418329,8.82483e-4
350,34.667418329,9.0018e-4
350,34.767418329,9.17531e-4
350,34.867418329,9.34539e-4
350,34.967418329,9.51208e-4
350,35.067418329,9.67544e-4
350,35.167418329,9.83549e-4
350,35.267418329,9.99229e-4
350,35.367418329,0.00101459
350,35.467418329,0.00102963
350,35.567418329,0.00104435
350,35.667418329,0.00105877
350,35.767418329,0.00107288
350,35.867418329,0.00108669
350,35.967418329,0.0011002
350,36.067418329,0.00111342
350,36.167418329,0.00112634
350,36.267418329,0.00113898
350,36.367418329,0.00115134
350,36.467418329,0.00116342
350,36.567418329,0.00117522
350,36.667418329,0.00118674
350,36.767418329,0.001198
350,36.867418329,0.001209
350,36.967418329,0.00121973
350,37.067418329,0.00123021
350,37.167418329,0.00124043
350,37.267418329,0.00125039
350,37.367418329,0.00126011
350,37.467418329,0.00126959
350,37.567418329,0.00127882
350,37.667418329,0.00128781
350,37.767418329,0.00129657
350,37.867418329,0.0013051
350,37.967418329,0.00131339
350,38.067418329,0.00132146
350,38.167418329,0.00132931
350,38.267418329,0.00133694
350,38.367418329,0.00134435
350,38.467418329,0.00135154
350,38.567418329,0.00135853
350,38.667418329,0.0013653
350,38.767418329,0.00137187
350,38.867418329,0.00137824
350,38.967418329,0.00138441
350,39.067418329,0.00139037
350,39.167418329,0.00139615
350,39.267418329,0.00140173
350,39.367418329,0.00140713
350,39.467418329,0.00141233
350,39.567418329,0.00141736
350,39.667418329,0.0014222
350,39.767418329,0.00142686
350,39.867418329,0.00143135
350,39.967418329,0.00143566
350,40.067418329,0.0014398
350,40.167418329,0.00144377
350,40.267418329,0.00144758
350,40.367418328999996,0.00145122
350,40.467418329,0.00145469
350,40.567418329,0.00145801
350,40.667418329,0.00146118
350,40.767418329,0.00146418
350,40.867418328999996,0.00146704
350,40.967418329,0.00146974
350,41.067418329,0.00147229
350,41.167418329,0.0014747
350,41.267418329,0.00147697
350,41.367418328999996,0.00147909
350,41.467418329,0.00148107
350,41.567418329,0.00148292
350,41.667418329,0.00148463
350,41.767418329,0.0014862
350,41.867418328999996,0.00148765
350,41.967418329,0.00148896
350,42.067418329,0.00149015
350,42.167418329,0.00149121
350,42.267418329,0.00149215
350,42.367418328999996,0.00149296
350,42.467418329,0.00149366
350,42.567418329,0.00149424
350,42.667418329,0.0014947
350,42.767418329,0.00149504
350,42.867418328999996,0.00149527
350,42.967418329,0.0014954
350,43.067418329,0.00149541
350,43.167418329,0.00149531
350,43.267418329,0.00149511
350,43.367418328999996,0.00149481
350,43.467418329,0.0014944
350,43.567418329,0.00149389
350,43.667418329,0.00149328
350,43.767418329,0.00149258
350,43.867418328999996,0.00149178
350,43.967418329,0.00149088
350,44.067418329,0.00148989
