run,temp,term,estimate,std.error,statistic,p.value,growth_per_day,error
429,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
430,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
431,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
432,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
433,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
434,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
435,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
436,0,a,7.544740112025392e-4,7.800120558412823e-5,9.672594231749418,0.010520066288906093,0.018107376268860942,0.0018720289340190773
437,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
438,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
439,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
440,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
441,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
442,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
443,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
444,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
445,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
446,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
447,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
448,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
449,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
450,0,a,6.328257821081073e-4,2.9174082626277316e-5,21.6913686786544,0.0021185769872421986,0.015187818770594575,7.001779830306555e-4
451,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
452,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
453,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
454,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
455,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
456,0,a,6.328257821081073e-4,2.9174082626277316e-5,21.6913686786544,0.0021185769872421986,0.015187818770594575,7.001779830306555e-4
457,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
458,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
459,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
460,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
461,0,a,7.544774827384285e-4,1.070960762504173e-4,7.044865779902826,0.01955982736456223,0.018107459585722283,0.002570305830010015
462,0,a,6.328257821081073e-4,2.9174082626277316e-5,21.6913686786544,0.0021185769872421986,0.015187818770594575,7.001779830306555e-4
463,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
464,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
465,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
466,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
467,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
468,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
469,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
470,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
471,0,a,4.4269030929089366e-4,1.67726340008839e-4,2.6393606947338406,0.11855761238876468,0.010624567422981448,0.004025432160212136
472,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
473,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
474,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
475,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
476,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
477,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
478,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
479,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
480,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
481,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
482,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
483,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
484,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
485,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
486,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
487,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
488,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
489,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
490,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
491,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
492,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
493,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
494,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
495,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
496,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
497,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
498,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
499,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
500,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
501,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
502,0,a,4.4268591037024496e-4,1.668942769699863e-4,2.652493053730393,0.11758498892716018,0.01062446184888588,0.004005462647279671
503,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
504,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
505,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
506,0,a,7.544743210853331e-4,7.464805210299472e-5,10.10708651907429,0.009647781283528412,0.018107383706047996,0.0017915532504718733
507,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
508,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
509,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
510,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
511,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
512,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
513,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
514,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
515,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
516,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
517,0,a,4.4269030929089366e-4,1.67726340008839e-4,2.6393606947338406,0.11855761238876468,0.010624567422981448,0.004025432160212136
518,0,a,4.4268591037024496e-4,1.668942769699863e-4,2.652493053730393,0.11758498892716018,0.01062446184888588,0.004005462647279671
519,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
520,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
521,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
522,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
523,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
524,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
525,0,a,4.4268591037024496e-4,1.668942769699863e-4,2.652493053730393,0.11758498892716018,0.01062446184888588,0.004005462647279671
526,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
527,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
528,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
529,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
530,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
531,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
532,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
533,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
534,0,a,6.018167981584925e-4,5.519700883753635e-5,10.90306904002434,0.008307384595683734,0.014443603155803819,0.0013247282121008723
535,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
536,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
537,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
538,0,a,5.957777268871582e-4,3.77285693655629e-5,15.7911560630486,0.0039862933496600285,0.014298665445291799,9.054856647735096e-4
539,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
540,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
541,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
542,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
543,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
544,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
545,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
546,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
547,0,a,4.4269030929089366e-4,1.67726340008839e-4,2.6393606947338406,0.11855761238876468,0.010624567422981448,0.004025432160212136
548,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
549,0,a,5.95773616694669e-4,6.526633548979971e-5,9.128344838477728,0.011789155936407215,0.014298566800672057,0.0015663920517551932
550,0,a,4.426883794735024e-4,1.5869230610000373e-4,2.789602031459117,0.10806933284947569,0.010624521107364058,0.0038086153464000896
551,0,a,6.328240909325801e-4,1.6965205577806017e-5,37.30129222603965,7.179337293118299e-4,0.015187778182381921,4.071649338673444e-4
552,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
553,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
554,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
555,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
556,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
557,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
558,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
559,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
560,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
561,0,a,7.544774827384285e-4,1.070960762504173e-4,7.044865779902826,0.01955982736456223,0.018107459585722283,0.002570305830010015
562,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
563,0,a,4.6562953502974133e-4,1.5180667775843793e-4,3.0672533112849845,0.09187826208296891,0.011175108840713792,0.0036433602662025106
564,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
565,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
566,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
567,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
568,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
569,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
570,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
571,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
572,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
573,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
574,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
575,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
576,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
577,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
578,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
579,0,a,4.4268829442377025e-4,1.5774823103268884e-4,2.8062964099548964,0.10698572369723508,0.010624519066170486,0.003785957544784532
580,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
581,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
582,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
583,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
584,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
585,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
586,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
587,0,a,6.018185619062453e-4,3.367797338347513e-5,17.869797420813374,0.003116926387143196,0.014443645485749888,8.082713612034031e-4
588,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
589,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
590,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
591,0,a,6.328280980831495e-4,8.775419535679668e-5,7.211371439395644,0.018691881922275354,0.015187874353995587,0.0021061006885631202
592,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
593,0,a,6.328224372727752e-4,4.5609371603398684e-5,13.874833505174164,0.005154381114219765,0.015187738494546604,0.0010946249184815684
594,0,a,6.018145029258738e-4,6.27257978739188e-5,9.594369833852786,0.010689557055028569,0.014443548070220972,0.001505419148974051
595,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
596,0,a,5.957776663384136e-4,3.473907687393964e-5,17.150071906065836,0.003382673925350589,0.014298663992121926,8.337378449745515e-4
597,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
598,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
599,0,a,6.018228384741001e-4,9.509921193909149e-5,6.328368302983957,0.024071934211075872,0.0144437481233784,0.002282381086538196
600,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
601,0,a,4.6563424563814023e-4,1.413272807278137e-4,3.2947230233271005,0.08107620974104447,0.011175221895315366,0.0033918547374675286
602,0,a,4.6563486130926895e-4,1.3796711559617916e-4,3.3749698926239216,0.0776987981968305,0.011175236671422454,0.0033112107743083
603,0,a,7.544743631093691e-4,7.567952726236972e-5,9.969332399417853,0.00991226671753895,0.018107384714624856,0.0018163086542968732
604,0,a,5.957772026794186e-4,4.3830751103609416e-5,13.592676093345728,0.005368853739759726,0.014298652864306047,0.001051938026486626
605,0,a,4.656373407818047e-4,1.4184500155684228e-4,3.282719416765683,0.0815994857956572,0.011175296178763313,0.003404280037364215
606,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
607,0,a,4.4269030929089366e-4,1.67726340008839e-4,2.6393606947338406,0.11855761238876468,0.010624567422981448,0.004025432160212136
608,0,a,5.957759396184298e-4,5.796976942280096e-5,10.277355689879565,0.009335177134572437,0.014298622550842317,0.0013912744661472229
609,0,a,4.6563258567788185e-4,1.4786116376124783e-4,3.149120254658222,0.08776541367865322,0.011175182056269165,0.003548667930269948
610,0,a,4.6563677987243325e-4,1.4875495200271705e-4,3.1302270855758016,0.08869085199572677,0.011175282716938397,0.003570118848065209
611,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
612,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
613,0,a,4.4268765213292886e-4,1.608341173562431e-4,2.75244866829087,0.11053726679858888,0.010624503651190293,0.0038600188165498345
614,0,a,4.426943472662323e-4,1.9034037094621049e-4,2.3258037433968024,0.1455579221153569,0.010624664334389576,0.004568168902709052
615,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
616,0,a,4.4269089815505215e-4,1.6131209221214828e-4,2.7443131639062175,0.11108828401519946,0.010624581555721251,0.0038714902130915587
617,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
618,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
619,0,a,6.018185029131407e-4,3.0335882082858812e-5,19.83850350121173,0.00253122527370148,0.014443644069915376,7.280611699886115e-4
620,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
621,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
622,0,a,6.328236063904203e-4,2.7355881802902664e-5,23.132999731095232,0.0018634632630948034,0.015187766553370088,6.565411632696639e-4
623,0,a,6.018203672264841e-4,4.165635673541071e-5,14.447263620509958,0.004756870767905771,0.014443688813435619,9.99752561649857e-4
624,0,a,6.328253894923563e-4,4.760448639726339e-5,13.293398109820489,0.005611262091181797,0.01518780934781655,0.0011425076735343213
625,0,a,7.544756930075111e-4,7.850865717525207e-5,9.61009549970167,0.010655158248316757,0.018107416632180268,0.0018842077722060497
626,0,a,7.544730870556407e-4,8.435667034174781e-5,8.943846218670092,0.012271550009373957,0.018107354089335375,0.0020245600882019474
627,0,a,5.957795554234299e-4,4.5081121404907846e-5,13.215721722454072,0.005676854888500083,0.014298709330162317,0.0010819469137177884
628,0,a,6.018180445515208e-4,4.031860168847944e-5,14.926560429884233,0.004458293107494644,0.0144436330692365,9.676464405235065e-4
629,0,a,4.656406272328753e-4,1.727640768201159e-4,2.695239865853051,0.11449565538147373,0.011175375053589008,0.0041463378436827816
630,0,a,6.328257821081073e-4,2.9174082626277316e-5,21.6913686786544,0.0021185769872421986,0.015187818770594575,7.001779830306555e-4
631,0,a,6.328202873821779e-4,5.396592099520841e-5,11.72629458947556,0.007194028276290024,0.01518768689717227,0.001295182103885002
632,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
633,0,a,4.6563493577979435e-4,1.3899492749177019e-4,3.3500138759190645,0.07872711047559287,0.011175238458715065,0.0033358782598024847
634,0,a,4.4268591037024496e-4,1.668942769699863e-4,2.652493053730393,0.11758498892716018,0.01062446184888588,0.004005462647279671
635,0,a,6.328240355943279e-4,9.346881824052374e-6,67.70429406370356,2.1808484353781166e-4,0.015187776854263868,2.24325163777257e-4
636,0,a,6.328257821081073e-4,2.9174082626277316e-5,21.6913686786544,0.0021185769872421986,0.015187818770594575,7.001779830306555e-4
637,0,a,5.957820586177682e-4,9.71346699842472e-5,6.1335675378769405,0.025566178074791217,0.014298769406826436,0.0023312320796219327
638,0,a,7.544714254981105e-4,8.809569087023194e-5,8.564226218618042,0.01336137299146254,0.018107314211954655,0.0021142965808855665
639,0,a,5.95779129989938e-4,5.9680167727272234e-5,9.982866212986243,0.009885805687627052,0.014298699119758514,0.0014323240254545337
640,0,a,4.4268270974205984e-4,1.7056640510717185e-4,2.595368703842409,0.12189939936177685,0.010624385033809436,0.004093593722572125
641,0,a,7.544753893689853e-4,8.520517598058538e-5,8.854807007744435,0.012514946176808468,0.01810740934485565,0.002044924223534049
642,0,a,4.4268591037024496e-4,1.668942769699863e-4,2.652493053730393,0.11758498892716018,0.01062446184888588,0.004005462647279671
643,0,a,6.018199482153513e-4,5.6968117796812575e-5,10.564153626452157,0.00884180165198353,0.01444367875716843,0.0013672348271235018
