file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc,time_since_innoc_days,time_since_innoc_hours,hours
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/24c-1-4_summary,24-c-4-1,24,c,1,4,22504,2017-06-09T16:35:44Z,1032.07,23225703.279999997,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:35:44 UTC,2.0760763888888887,49.825833333333335,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/5v-1-1_summary,5-v-1-1,5,v,1,1,910,2017-06-09T17:42:07Z,1228.63,1118053.3,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:42:07 UTC,2.122175925925926,50.93222222222222,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/5v-1-3_summary,5-v-3-1,5,v,1,3,632,2017-06-09T17:45:47Z,937.05,592215.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:45:47 UTC,2.124722222222222,50.99333333333333,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_10v-1-1_copy,10-v-1-1,10,v,1,1,1491,2017-06-09T17:17:37Z,1416.69,2112284.79,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:17:37 UTC,2.105162037037037,50.52388888888889,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_10v-1-2_copy,10-v-2-1,10,v,1,2,1659,2017-06-09T17:20:00Z,1234.08,2047338.72,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:20:00 UTC,2.1068171296296296,50.56361111111111,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_24c-1-2_copy,24-c-2-1,24,c,1,2,21419,2017-06-09T16:31:15Z,1071.07,22941248.33,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 16:31:15 UTC,2.072962962962963,49.75111111111111,49.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27c-1-1_copy,27-c-1-1,27,c,1,1,12214,2017-06-09T11:42:42Z,1092.07,13338542.979999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:42:42 UTC,1.8725810185185185,44.941944444444445,44.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27c-1-2_copy,27-c-2-1,27,c,1,2,17171,2017-06-09T11:45:45Z,1067.15,18324032.650000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:45:45 UTC,1.874699074074074,44.992777777777775,44.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27c-1-3_copy,27-c-3-1,27,c,1,3,14081,2017-06-09T11:48:01Z,1105.77,15570347.37,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:48:01 UTC,1.876273148148148,45.03055555555556,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27c-1-4_copy,27-c-4-1,27,c,1,4,11207,2017-06-09T11:50:18Z,1051.11,11779789.77,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:50:18 UTC,1.8778587962962963,45.06861111111111,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27v-1-1_copy,27-v-1-1,27,v,1,1,8821,2017-06-09T11:54:30Z,1230.75,10856445.75,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:54:30 UTC,1.880775462962963,45.13861111111111,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27v-1-2_copy,27-v-2-1,27,v,1,2,8170,2017-06-09T11:56:49Z,1265.23,10336929.1,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:56:49 UTC,1.8823842592592592,45.17722222222222,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27v-1-3_copy,27-v-3-1,27,v,1,3,6966,2017-06-09T11:58:59Z,1235.15,8604054.9,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 11:58:59 UTC,1.883888888888889,45.21333333333333,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_27v-1-4_copy,27-v-4-1,27,v,1,4,3469,2017-06-09T12:01:19Z,1242.57,4310475.33,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 12:01:19 UTC,1.8855092592592593,45.25222222222222,45.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5c-1-1_copy,5-c-1-1,5,c,1,1,583,2017-06-09T17:33:41Z,1129.46,658475.18,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:33:41 UTC,2.1163194444444446,50.791666666666664,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5c-1-2_copy,5-c-2-1,5,c,1,2,447,2017-06-09T17:35:54Z,1357.18,606659.4600000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:35:54 UTC,2.1178587962962965,50.82861111111111,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5c-1-3_copy,5-c-3-1,5,c,1,3,428,2017-06-09T17:37:52Z,1109.9,475037.2,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:37:52 UTC,2.119224537037037,50.86138888888889,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5c-1-4_copy,5-c-4-1,5,c,1,4,733,2017-06-09T17:40:01Z,1249.66,916000.78,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:40:01 UTC,2.1207175925925927,50.897222222222226,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5v-1-2_copy,5-v-2-1,5,v,1,2,394,2017-06-09T17:43:45Z,1299.08,511837.51999999996,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:43:45 UTC,2.123310185185185,50.95944444444444,50.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun09/summary_export_5v-1-4_copy,5-v-4-1,5,v,1,4,850,2017-06-09T17:47:49Z,1279.76,1087796.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-09 17:47:49 UTC,2.1261342592592594,51.02722222222222,51.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20c-2-1_summary,20-c-1-2,20,c,2,1,26183,2017-06-10T20:47:18Z,992.47,25985842.01,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:47:18 UTC,3.250775462962963,78.01861111111111,78.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20c-2-2_summary,20-c-2-2,20,c,2,2,22943,2017-06-10T20:48:57Z,971.08,22279488.44,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:48:57 UTC,3.2519212962962962,78.04611111111112,78.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20c-2-3_summary,20-c-3-2,20,c,2,3,24911,2017-06-10T20:51:26Z,1003.93,25008900.23,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:51:26 UTC,3.253645833333333,78.0875,78.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20c-2-3-r2_summary,20-c-3-2,20,c,2,3,23919,2017-06-10T20:53:01Z,978.95,23415505.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:53:01 UTC,3.25474537037037,78.1138888888889,78.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20c-2-4_summary,20-c-4-2,20,c,2,4,27406,2017-06-10T20:54:51Z,958.74,26275228.44,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:54:51 UTC,3.2560185185185184,78.14444444444445,78.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20v-2-2_summary,20-v-2-2,20,v,2,2,24194,2017-06-10T20:41:19Z,963.08,23300757.52,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:41:19 UTC,3.2466203703703704,77.91888888888889,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20v-2-3_summary,20-v-3-2,20,v,2,3,24436,2017-06-10T20:43:16Z,961.91,23505232.759999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:43:16 UTC,3.247974537037037,77.95138888888889,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/20v-2-4_summary,20-v-4-2,20,v,2,4,24198,2017-06-10T20:45:10Z,967.62,23414468.76,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:45:10 UTC,3.2492939814814816,77.98305555555555,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27c-2-1_summary,27-c-1-2,27,c,2,1,24568,2017-06-10T20:06:01Z,879.58,21609521.44,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:06:01 UTC,3.2221064814814815,77.33055555555555,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27c-2-2_summary,27-c-2-2,27,c,2,2,19997,2017-06-10T20:07:51Z,810.07,16198969.790000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:07:51 UTC,3.2233796296296298,77.36111111111111,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27c-2-3_summary,27-c-3-2,27,c,2,3,22174,2017-06-10T20:09:57Z,746.85,16560651.9,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:09:57 UTC,3.224837962962963,77.39611111111111,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27c-2-4_summary,27-c-4-2,27,c,2,4,20405,2017-06-10T20:11:47Z,798.69,16297269.450000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:11:47 UTC,3.226111111111111,77.42666666666666,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-1-1_summary,27-v-1-1,27,v,1,1,10537,2017-06-10T19:50:17Z,1089.81,11483327.969999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:50:17 UTC,3.2111805555555555,77.06833333333333,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-1-2_summary,27-v-2-1,27,v,1,2,11187,2017-06-10T19:52:02Z,1059.07,11847816.09,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:52:02 UTC,3.2123958333333333,77.0975,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-1-3_summary,27-v-3-1,27,v,1,3,11065,2017-06-10T19:53:46Z,956.9,10588098.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:53:46 UTC,3.213599537037037,77.12638888888888,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-1-4_summary,27-v-4-1,27,v,1,4,6021,2017-06-10T19:55:35Z,945.54,5693096.34,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:55:35 UTC,3.214861111111111,77.15666666666667,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-2-1_summary,27-v-1-2,27,v,2,1,6954,2017-06-10T19:57:31Z,1028.5,7152189.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:57:31 UTC,3.216203703703704,77.18888888888888,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/27v-2-4_summary,27-v-4-2,27,v,2,4,10512,2017-06-10T20:03:59Z,1066.62,11212309.44,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:03:59 UTC,3.2206944444444443,77.29666666666667,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/summary_export_20v-2-1_copy,20-v-1-2,20,v,2,1,26000,2017-06-10T20:38:53Z,1012.79,26332540.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:38:53 UTC,3.2449305555555554,77.87833333333333,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/summary_export_27v-2-2_copy,27-v-2-2,27,v,2,2,9117,2017-06-10T19:59:17Z,1077.01,9819100.17,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 19:59:17 UTC,3.2174305555555556,77.21833333333333,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10-eve/summary_export_27v-2-3_copy,27-v-3-2,27,v,2,3,11986,2017-06-10T20:01:39Z,1019.61,12221045.46,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 20:01:39 UTC,3.219074074074074,77.25777777777778,77.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/10c-2-4_summary,10-c-4-2,10,c,2,4,7739,2017-06-10T18:09:23Z,1383.29,10705281.31,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:09:23 UTC,3.141111111111111,75.38666666666667,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/10v-2-3_summary,10-v-3-2,10,v,2,3,12654,2017-06-10T18:28:23Z,1245.8,15764353.2,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:28:23 UTC,3.1543055555555557,75.70333333333333,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/16c-2-1_summary,16-c-1-2,16,c,2,1,21409,2017-06-10T17:32:20Z,1098.26,23512648.34,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:32:20 UTC,3.1153819444444446,74.76916666666666,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/16c-2-2_summary,16-c-2-2,16,c,2,2,20162,2017-06-10T17:34:05Z,1058.17,21334823.540000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:34:05 UTC,3.116597222222222,74.79833333333333,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/16c-2-3_summary,16-c-3-2,16,c,2,3,17598,2017-06-10T17:35:52Z,1086.9,19127266.200000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:35:52 UTC,3.117835648148148,74.82805555555555,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/16c-2-4_summary,16-c-4-2,16,c,2,4,20405,2017-06-10T17:37:44Z,1034.47,21108360.35,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:37:44 UTC,3.1191319444444443,74.85916666666667,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20c-2-1_summary,20-c-1-2,20,c,2,1,24506,2017-06-10T17:24:25Z,988.96,24235453.76,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:24:25 UTC,3.109884259259259,74.63722222222222,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20c-2-2_summary,20-c-2-2,20,c,2,2,22557,2017-06-10T17:26:18Z,975.73,22009541.61,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:26:18 UTC,3.1111921296296297,74.6686111111111,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20c-2-3_summary,20-c-3-2,20,c,2,3,25777,2017-06-10T17:28:19Z,976.19,25163249.630000003,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:28:19 UTC,3.1125925925925926,74.70222222222222,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20c-2-4_summary,20-c-4-2,20,c,2,4,28457,2017-06-10T17:30:13Z,975.33,27754965.810000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:30:13 UTC,3.113912037037037,74.73388888888888,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20v-2-1_summary,20-v-1-2,20,v,2,1,22460,2017-06-10T17:45:19Z,1040.5,23369630.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:45:19 UTC,3.124398148148148,74.98555555555555,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20v-2-3_summary,20-v-3-2,20,v,2,3,23290,2017-06-10T17:49:37Z,950.11,22128061.9,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:49:37 UTC,3.127384259259259,75.05722222222222,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/20v-2-4_summary,20-v-4-2,20,v,2,4,19582,2017-06-10T17:51:33Z,1008.55,19749426.099999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:51:33 UTC,3.128726851851852,75.08944444444444,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/24c-2-1_summary,24-c-1-2,24,c,2,1,25037,2017-06-10T17:13:13Z,894.46,22394595.02,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:13:13 UTC,3.1021064814814814,74.45055555555555,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/24c-2-2_summary,24-c-2-2,24,c,2,2,25797,2017-06-10T17:15:03Z,871.69,22486986.93,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:15:03 UTC,3.1033796296296297,74.4811111111111,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/24c-2-3_summary,24-c-3-2,24,c,2,3,25458,2017-06-10T17:16:53Z,856.25,21798412.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:16:53 UTC,3.104652777777778,74.51166666666667,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/24c-2-4_summary,24-c-4-2,24,c,2,4,24173,2017-06-10T17:22:20Z,857.2,20721095.6,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:22:20 UTC,3.1084375,74.6025,74.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-1-1_summary,27-c-1-1,27,c,1,1,22964,2017-06-10T11:31:13Z,924.38,21227462.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:31:13 UTC,2.8646064814814816,68.75055555555555,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-1-2_summary,27-c-2-1,27,c,1,2,24671,2017-06-10T11:33:06Z,904.73,22320593.830000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:33:06 UTC,2.8659143518518517,68.78194444444445,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-1-3_summary,27-c-3-1,27,c,1,3,25611,2017-06-10T11:35:09Z,883.84,22636026.240000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:35:09 UTC,2.867337962962963,68.81611111111111,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-1-4_summary,27-c-4-1,27,c,1,4,27297,2017-06-10T11:37:03Z,836.03,22821110.91,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:37:03 UTC,2.8686574074074076,68.84777777777778,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-2-2_summary,27-c-2-2,27,c,2,2,18001,2017-06-10T11:42:05Z,849.21,15286629.21,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:42:05 UTC,2.872152777777778,68.93166666666667,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-2-3_summary,27-c-3-2,27,c,2,3,16869,2017-06-10T11:43:46Z,843.59,14230519.71,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:43:46 UTC,2.8733217592592593,68.95972222222223,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27c-2-4_summary,27-c-4-2,27,c,2,4,21844,2017-06-10T11:45:32Z,827.65,18079186.599999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:45:32 UTC,2.874548611111111,68.98916666666666,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-1_summary,27-v-1-1,27,v,1,1,15268,2017-06-10T11:55:14Z,1099.24,16783196.32,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:55:14 UTC,2.8812847222222224,69.15083333333334,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-1-r2_summary,27-v-1-1,27,v,1,1,14761,2017-06-10T12:09:00Z,1106.65,16335260.650000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 12:09:00 UTC,2.8908449074074074,69.38027777777778,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-2_summary,27-v-2-1,27,v,1,2,18850,2017-06-10T11:57:02Z,1186.45,22364582.5,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:57:02 UTC,2.882534722222222,69.18083333333334,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-2-r2_summary,27-v-2-1,27,v,1,2,15155,2017-06-10T12:07:09Z,1123.94,17033310.7,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 12:07:09 UTC,2.8895601851851853,69.34944444444444,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-3_summary,27-v-3-1,27,v,1,3,13677,2017-06-10T11:58:45Z,1136.95,15550065.15,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:58:45 UTC,2.883726851851852,69.20944444444444,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-3-r2_summary,27-v-3-1,27,v,1,3,13742,2017-06-10T12:04:40Z,1099.51,15109466.42,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 12:04:40 UTC,2.887835648148148,69.30805555555555,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-4_summary,27-v-4-1,27,v,1,4,8797,2017-06-10T12:00:44Z,1091.94,9605796.18,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 12:00:44 UTC,2.885104166666667,69.2425,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-1-4-r2_summary,27-v-4-1,27,v,1,4,9222,2017-06-10T12:02:43Z,1117.71,10307521.620000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 12:02:43 UTC,2.8864814814814816,69.27555555555556,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-2-2_summary,27-v-2-2,27,v,2,2,18349,2017-06-10T11:49:50Z,1158.81,21263004.689999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:49:50 UTC,2.8775347222222223,69.06083333333333,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-2-3_summary,27-v-3-2,27,v,2,3,14031,2017-06-10T11:51:34Z,1115.61,15653123.909999998,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:51:34 UTC,2.878738425925926,69.08972222222222,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/27v-2-4_summary,27-v-4-2,27,v,2,4,17309,2017-06-10T11:53:19Z,1167.78,20213104.02,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:53:19 UTC,2.8799537037037037,69.11888888888889,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/5c-2-2_summary,5-c-2-2,5,c,2,2,1011,2017-06-10T18:13:40Z,1103.14,1115274.54,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:13:40 UTC,3.144085648148148,75.45805555555556,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/5v-2-3_summary,5-v-3-2,5,v,2,3,1097,2017-06-10T17:57:57Z,1146.65,1257875.05,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:57:57 UTC,3.1331712962962963,75.19611111111111,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10c-2-1_copy,10-c-1-2,10,c,2,1,7632,2017-06-10T18:02:28Z,1293.44,9871534.08,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:02:28 UTC,3.1363078703703704,75.2713888888889,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10c-2-2_copy,10-c-2-2,10,c,2,2,8920,2017-06-10T18:04:48Z,1321.37,11786620.399999999,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:04:48 UTC,3.1379282407407407,75.31027777777778,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10c-2-3_copy,10-c-3-2,10,c,2,3,3354,2017-06-10T18:07:00Z,1362.42,4569556.680000001,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:07:00 UTC,3.1394560185185183,75.34694444444445,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10v-2-1_copy,10-v-1-2,10,v,2,1,3030,2017-06-10T18:23:45Z,1326.26,4018567.8,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:23:45 UTC,3.151087962962963,75.62611111111111,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10v-2-2_copy,10-v-2-2,10,v,2,2,9518,2017-06-10T18:25:57Z,1316.42,12529685.56,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:25:57 UTC,3.1526157407407407,75.66277777777778,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_10v-2-4_copy,10-v-4-2,10,v,2,4,9766,2017-06-10T18:30:21Z,1302.98,12724902.68,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:30:21 UTC,3.1556712962962963,75.73611111111111,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_20v-2-2_copy,20-v-2-2,20,v,2,2,22075,2017-06-10T17:47:14Z,1005.39,22193984.25,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 17:47:14 UTC,3.1257291666666664,75.0175,75.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_27c-2-1_copy,27-c-1-2,27,c,2,1,29340,2017-06-10T11:39:18Z,857.65,25163451.0,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:39:18 UTC,2.8702199074074075,68.88527777777777,68.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_27v-2-1_copy,27-v-1-2,27,v,2,1,14293,2017-06-10T11:47:30Z,1262.43,18043911.990000002,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 11:47:30 UTC,2.875914351851852,69.02194444444444,69.0
Tetraselmis_experiment/data-raw/flowcam-summaries-jun10/summary_export_5c-2-1_copy,5-c-1-2,5,c,2,1,819,2017-06-10T18:11:29Z,1330.48,1089663.12,2017-06-07T14:46:11Z,2017-06-07 14:46:11 UTC--2017-06-10 18:11:29 UTC,3.1425694444444443,75.42166666666667,75.0
