keep,file_name,unique,temp,variability,sample_day,replicate,cell_density,start_time,cell_volume,total_biovolume,start.time,time_since_innoc_days,time_since_innoc_hours,rows
NA,NA,NA,24,c,NA,NA,18469,NA,NA,NA,NA,NA,54.22416666666667,NA
NA,NA,NA,24,c,NA,NA,15623,NA,NA,NA,NA,NA,54.765277777777776,NA
NA,NA,NA,24,c,NA,NA,13441,NA,NA,NA,NA,NA,54.278333333333336,NA
NA,NA,NA,24,c,NA,NA,14128,NA,NA,NA,NA,NA,54.79416666666667,NA
NA,NA,NA,24,c,NA,NA,16031,NA,NA,NA,NA,NA,54.36361111111111,NA
NA,NA,NA,24,c,NA,NA,13767,NA,NA,NA,NA,NA,54.82388888888889,NA
NA,NA,NA,24,c,NA,NA,15787,NA,NA,NA,NA,NA,54.3925,NA
NA,NA,NA,24,v,NA,NA,10753,NA,NA,NA,NA,NA,55.933055555555555,NA
NA,NA,NA,24,v,NA,NA,8121,NA,NA,NA,NA,NA,55.50472222222222,NA
NA,NA,NA,24,v,NA,NA,10316,NA,NA,NA,NA,NA,55.961666666666666,NA
NA,NA,NA,24,v,NA,NA,12260,NA,NA,NA,NA,NA,55.53194444444444,NA
NA,NA,NA,24,v,NA,NA,9865,NA,NA,NA,NA,NA,55.990833333333335,NA
NA,NA,NA,24,v,NA,NA,10889,NA,NA,NA,NA,NA,55.559444444444445,NA
NA,NA,NA,24,v,NA,NA,8725,NA,NA,NA,NA,NA,56.02,NA
NA,NA,NA,24,v,NA,NA,12721,NA,NA,NA,NA,NA,55.588055555555556,NA
NA,NA,NA,29,c,NA,NA,13574,NA,NA,NA,NA,NA,54.590555555555554,NA
NA,NA,NA,29,c,NA,NA,8617,NA,NA,NA,NA,NA,54.619166666666665,NA
NA,NA,NA,29,c,NA,NA,10005,NA,NA,NA,NA,NA,54.64833333333333,NA
NA,NA,NA,29,c,NA,NA,11206,NA,NA,NA,NA,NA,54.67666666666667,NA
NA,NA,NA,15,v,NA,NA,5642,NA,NA,NA,NA,NA,50.46527777777778,NA
NA,NA,NA,15,v,NA,NA,3726,NA,NA,NA,NA,NA,50.49444444444445,NA
NA,NA,NA,15,v,NA,NA,3609,NA,NA,NA,NA,NA,50.52444444444444,NA
NA,NA,NA,15,v,NA,NA,3092,NA,NA,NA,NA,NA,50.55361111111111,NA
NA,NA,NA,20,c,NA,NA,9753,NA,NA,NA,NA,NA,50.3125,NA
NA,NA,NA,20,c,NA,NA,8764,NA,NA,NA,NA,NA,50.34111111111111,NA
NA,NA,NA,20,c,NA,NA,12086,NA,NA,NA,NA,NA,50.370555555555555,NA
NA,NA,NA,20,c,NA,NA,12194,NA,NA,NA,NA,NA,50.40277777777778,NA
NA,NA,NA,20,v,NA,NA,10033,NA,NA,NA,NA,NA,50.17111111111111,NA
NA,NA,NA,20,v,NA,NA,7506,NA,NA,NA,NA,NA,50.2,NA
NA,NA,NA,20,v,NA,NA,10231,NA,NA,NA,NA,NA,50.228611111111114,NA
NA,NA,NA,20,v,NA,NA,11264,NA,NA,NA,NA,NA,50.257777777777775,NA
NA,NA,NA,24,c,NA,NA,14572,NA,NA,NA,NA,NA,50.61055555555556,NA
NA,NA,NA,24,c,NA,NA,11592,NA,NA,NA,NA,NA,49.717777777777776,NA
NA,NA,NA,24,c,NA,NA,16526,NA,NA,NA,NA,NA,50.64055555555556,NA
NA,NA,NA,24,c,NA,NA,15855,NA,NA,NA,NA,NA,49.74805555555555,NA
NA,NA,NA,24,c,NA,NA,13934,NA,NA,NA,NA,NA,50.66888888888889,NA
NA,NA,NA,24,c,NA,NA,13227,NA,NA,NA,NA,NA,49.77722222222222,NA
NA,NA,NA,24,c,NA,NA,15206,NA,NA,NA,NA,NA,50.69694444444445,NA
NA,NA,NA,24,c,NA,NA,10996,NA,NA,NA,NA,NA,49.80638888888889,NA
NA,NA,NA,24,v,NA,NA,7357,NA,NA,NA,NA,NA,49.88055555555555,NA
NA,NA,NA,24,v,NA,NA,11294,NA,NA,NA,NA,NA,49.91138888888889,NA
NA,NA,NA,24,v,NA,NA,8852,NA,NA,NA,NA,NA,49.94138888888889,NA
NA,NA,NA,24,v,NA,NA,7557,NA,NA,NA,NA,NA,49.97,NA
NA,NA,NA,29,c,NA,NA,7651,NA,NA,NA,NA,NA,50.02777777777778,NA
NA,NA,NA,29,c,NA,NA,5291,NA,NA,NA,NA,NA,50.056666666666665,NA
NA,NA,NA,29,c,NA,NA,7926,NA,NA,NA,NA,NA,50.084722222222226,NA
NA,NA,NA,29,c,NA,NA,7884,NA,NA,NA,NA,NA,50.11333333333334,NA
NA,NA,NA,15,v,NA,NA,1868,NA,NA,NA,NA,NA,47.22888888888889,NA
NA,NA,NA,15,v,NA,NA,3018,NA,NA,NA,NA,NA,47.257222222222225,NA
NA,NA,NA,15,v,NA,NA,2666,NA,NA,NA,NA,NA,47.28777777777778,NA
NA,NA,NA,15,v,NA,NA,3577,NA,NA,NA,NA,NA,47.318333333333335,NA
NA,NA,NA,20,c,NA,NA,7122,NA,NA,NA,NA,NA,47.07944444444445,NA
NA,NA,NA,20,c,NA,NA,9436,NA,NA,NA,NA,NA,47.110277777777775,NA
NA,NA,NA,20,c,NA,NA,11014,NA,NA,NA,NA,NA,47.14,NA
NA,NA,NA,20,c,NA,NA,8019,NA,NA,NA,NA,NA,47.17,NA
NA,NA,NA,20,v,NA,NA,6204,NA,NA,NA,NA,NA,46.9275,NA
NA,NA,NA,20,v,NA,NA,7769,NA,NA,NA,NA,NA,46.95805555555555,NA
NA,NA,NA,20,v,NA,NA,7329,NA,NA,NA,NA,NA,46.98638888888889,NA
NA,NA,NA,20,v,NA,NA,4281,NA,NA,NA,NA,NA,47.01611111111111,NA
NA,NA,NA,24,c,NA,NA,14210,NA,NA,NA,NA,NA,46.628055555555555,NA
NA,NA,NA,24,c,NA,NA,14008,NA,NA,NA,NA,NA,46.658055555555556,NA
NA,NA,NA,24,c,NA,NA,13937,NA,NA,NA,NA,NA,46.68638888888889,NA
NA,NA,NA,24,c,NA,NA,13223,NA,NA,NA,NA,NA,46.716388888888886,NA
NA,NA,NA,24,v,NA,NA,11597,NA,NA,NA,NA,NA,46.778055555555554,NA
NA,NA,NA,24,v,NA,NA,10922,NA,NA,NA,NA,NA,46.80722222222222,NA
NA,NA,NA,24,v,NA,NA,6072,NA,NA,NA,NA,NA,46.83611111111111,NA
NA,NA,NA,24,v,NA,NA,5613,NA,NA,NA,NA,NA,46.86611111111111,NA
NA,NA,NA,29,c,NA,NA,10608,NA,NA,NA,NA,NA,47.384166666666665,NA
NA,NA,NA,29,c,NA,NA,8842,NA,NA,NA,NA,NA,47.41416666666667,NA
NA,NA,NA,29,c,NA,NA,6694,NA,NA,NA,NA,NA,47.443333333333335,NA
NA,NA,NA,29,c,NA,NA,13045,NA,NA,NA,NA,NA,47.47222222222222,NA
NA,NA,NA,15,v,NA,NA,18957,NA,NA,NA,NA,NA,79.2075,NA
NA,NA,NA,15,v,NA,NA,15829,NA,NA,NA,NA,NA,79.05666666666667,NA
NA,NA,NA,15,v,NA,NA,14737,NA,NA,NA,NA,NA,79.23805555555556,NA
NA,NA,NA,15,v,NA,NA,11381,NA,NA,NA,NA,NA,79.0886111111111,NA
NA,NA,NA,15,v,NA,NA,13135,NA,NA,NA,NA,NA,79.27111111111111,NA
NA,NA,NA,15,v,NA,NA,18436,NA,NA,NA,NA,NA,79.12138888888889,NA
NA,NA,NA,15,v,NA,NA,16980,NA,NA,NA,NA,NA,79.30361111111111,NA
NA,NA,NA,15,v,NA,NA,15548,NA,NA,NA,NA,NA,79.15222222222222,NA
NA,NA,NA,15,v,NA,NA,11408,NA,NA,NA,NA,NA,71.85833333333333,NA
NA,NA,NA,15,v,NA,NA,10447,NA,NA,NA,NA,NA,71.88777777777777,NA
NA,NA,NA,15,v,NA,NA,8872,NA,NA,NA,NA,NA,71.91722222222222,NA
NA,NA,NA,15,v,NA,NA,10072,NA,NA,NA,NA,NA,71.94666666666667,NA
NA,NA,NA,20,c,NA,NA,14667,NA,NA,NA,NA,NA,71.57111111111111,NA
NA,NA,NA,20,c,NA,NA,18612,NA,NA,NA,NA,NA,71.69333333333333,NA
NA,NA,NA,20,c,NA,NA,17708,NA,NA,NA,NA,NA,71.60194444444444,NA
NA,NA,NA,20,c,NA,NA,15879,NA,NA,NA,NA,NA,71.7275,NA
NA,NA,NA,20,c,NA,NA,20858,NA,NA,NA,NA,NA,71.63138888888889,NA
NA,NA,NA,20,c,NA,NA,17279,NA,NA,NA,NA,NA,71.75916666666667,NA
NA,NA,NA,20,c,NA,NA,16706,NA,NA,NA,NA,NA,71.66194444444444,NA
NA,NA,NA,20,c,NA,NA,18036,NA,NA,NA,NA,NA,71.78861111111111,NA
NA,NA,NA,20,v,NA,NA,12915,NA,NA,NA,NA,NA,71.30194444444444,NA
NA,NA,NA,20,v,NA,NA,12048,NA,NA,NA,NA,NA,71.42111111111112,NA
NA,NA,NA,20,v,NA,NA,14570,NA,NA,NA,NA,NA,71.33027777777778,NA
NA,NA,NA,20,v,NA,NA,12306,NA,NA,NA,NA,NA,71.45055555555555,NA
NA,NA,NA,20,v,NA,NA,13767,NA,NA,NA,NA,NA,71.36194444444445,NA
NA,NA,NA,20,v,NA,NA,13055,NA,NA,NA,NA,NA,71.47972222222222,NA
NA,NA,NA,20,v,NA,NA,14602,NA,NA,NA,NA,NA,71.39222222222222,NA
NA,NA,NA,20,v,NA,NA,12477,NA,NA,NA,NA,NA,71.50861111111111,NA
NA,NA,NA,24,c,NA,NA,22667,NA,NA,NA,NA,NA,70.71722222222222,NA
NA,NA,NA,24,c,NA,NA,21661,NA,NA,NA,NA,NA,70.84611111111111,NA
NA,NA,NA,24,c,NA,NA,23705,NA,NA,NA,NA,NA,70.745,NA
NA,NA,NA,24,c,NA,NA,21689,NA,NA,NA,NA,NA,70.87694444444445,NA
NA,NA,NA,24,c,NA,NA,22963,NA,NA,NA,NA,NA,70.77361111111111,NA
NA,NA,NA,24,c,NA,NA,21361,NA,NA,NA,NA,NA,70.90555555555555,NA
NA,NA,NA,24,c,NA,NA,18598,NA,NA,NA,NA,NA,70.81555555555556,NA
NA,NA,NA,24,c,NA,NA,20880,NA,NA,NA,NA,NA,70.93861111111111,NA
NA,NA,NA,24,v,NA,NA,18912,NA,NA,NA,NA,NA,71.02277777777778,NA
NA,NA,NA,24,v,NA,NA,17545,NA,NA,NA,NA,NA,71.13777777777777,NA
NA,NA,NA,24,v,NA,NA,15161,NA,NA,NA,NA,NA,71.05166666666666,NA
NA,NA,NA,24,v,NA,NA,12680,NA,NA,NA,NA,NA,71.16888888888889,NA
NA,NA,NA,24,v,NA,NA,14909,NA,NA,NA,NA,NA,71.08055555555555,NA
NA,NA,NA,24,v,NA,NA,15797,NA,NA,NA,NA,NA,71.19944444444444,NA
NA,NA,NA,24,v,NA,NA,13407,NA,NA,NA,NA,NA,71.10888888888888,NA
NA,NA,NA,24,v,NA,NA,13782,NA,NA,NA,NA,NA,71.23,NA
NA,NA,NA,29,c,NA,NA,3846,NA,NA,NA,NA,NA,71.99222222222222,NA
NA,NA,NA,29,c,NA,NA,10657,NA,NA,NA,NA,NA,72.025,NA
NA,NA,NA,29,c,NA,NA,13773,NA,NA,NA,NA,NA,72.05611111111111,NA
NA,NA,NA,29,c,NA,NA,16607,NA,NA,NA,NA,NA,72.08666666666667,NA
