isolate.code,time,lat,lon,temp,growth_rate,day
11,2005-11-01T00:00:00Z,-57.875,62.125,-0.26999998092651367,0.2398313685026221,305
11,2005-11-02T00:00:00Z,-57.875,62.125,-0.4399999976158142,0.2052484374477444,306
11,2005-11-03T00:00:00Z,-57.875,62.125,-0.6399999856948853,0.16327861276119537,307
11,2005-11-04T00:00:00Z,-57.875,62.125,-0.8999999761581421,0.10668735697062774,308
11,2005-11-05T00:00:00Z,-57.875,62.125,-0.8299999833106995,0.12214620448789416,309
11,2005-11-06T00:00:00Z,-57.875,62.125,-1.0199999809265137,0.0798096895519056,310
11,2005-11-07T00:00:00Z,-57.875,62.125,-0.9799999594688416,0.0888215193511349,311
11,2005-11-08T00:00:00Z,-57.875,62.125,-1.1100000143051147,0.059342167693475355,312
11,2005-11-09T00:00:00Z,-57.875,62.125,-1.1799999475479126,0.043241545817671846,313
11,2005-11-10T00:00:00Z,-57.875,62.125,-1.209999918937683,0.036293001267351285,314
11,2005-11-11T00:00:00Z,-57.875,62.125,-1.0299999713897705,0.0775485539125997,315
11,2005-11-12T00:00:00Z,-57.875,62.125,-0.9399999976158142,0.09778080715748148,316
11,2005-11-13T00:00:00Z,-57.875,62.125,-0.9099999666213989,0.10446568047227296,317
11,2005-11-14T00:00:00Z,-57.875,62.125,-0.9799999594688416,0.0888215193511349,318
11,2005-11-15T00:00:00Z,-57.875,62.125,-0.85999995470047,0.11554093214637484,319
11,2005-11-16T00:00:00Z,-57.875,62.125,-0.35999998450279236,0.22164890001602855,320
11,2005-11-17T00:00:00Z,-57.875,62.125,-0.3199999928474426,0.22976517883509354,321
11,2005-11-18T00:00:00Z,-57.875,62.125,-0.4099999964237213,0.21142476320991166,322
11,2005-11-19T00:00:00Z,-57.875,62.125,-0.2199999988079071,0.24980916984465074,323
11,2005-11-20T00:00:00Z,-57.875,62.125,-0.44999998807907104,0.20318271169277805,324
11,2005-11-21T00:00:00Z,-57.875,62.125,-0.4399999976158142,0.2052484374477444,325
11,2005-11-22T00:00:00Z,-57.875,62.125,-0.5299999713897705,0.18653226432491846,326
11,2005-11-23T00:00:00Z,-57.875,62.125,-0.7599999904632568,0.13744161650246917,327
11,2005-11-24T00:00:00Z,-57.875,62.125,-0.5199999809265137,0.18862565195249362,328
11,2005-11-25T00:00:00Z,-57.875,62.125,0.26999998092651367,0.34281918830814234,329
11,2005-11-26T00:00:00Z,-57.875,62.125,0.6800000071525574,0.4137711819607269,330
11,2005-11-27T00:00:00Z,-57.875,62.125,0.17999999225139618,0.3263949945360838,331
11,2005-11-28T00:00:00Z,-57.875,62.125,0.1899999976158142,0.32823475992036305,332
11,2005-11-29T00:00:00Z,-57.875,62.125,0.4599999785423279,0.3764957268468704,333
11,2005-11-30T00:00:00Z,-57.875,62.125,0.4099999964237213,0.36776564689419344,334
11,2005-12-01T00:00:00Z,-57.875,62.125,0.35999998450279236,0.3589408755257024,335
11,2005-12-02T00:00:00Z,-57.875,62.125,0.6200000047683716,0.4037901759622575,336
11,2005-12-03T00:00:00Z,-57.875,62.125,0.9300000071525574,0.4538416492373819,337
11,2005-12-04T00:00:00Z,-57.875,62.125,0.3499999940395355,0.3571646026293364,338
11,2005-12-05T00:00:00Z,-57.875,62.125,0.3700000047683716,0.36071338516339396,339
11,2005-12-06T00:00:00Z,-57.875,62.125,0.5699999928474426,0.3953662788626238,340
11,2005-12-07T00:00:00Z,-57.875,62.125,0.5199999809265137,0.3868461737542354,341
11,2005-12-08T00:00:00Z,-57.875,62.125,0.3499999940395355,0.3571646026293364,342
11,2005-12-09T00:00:00Z,-57.875,62.125,0.5399999618530273,0.3902657261211977,343
11,2005-12-10T00:00:00Z,-57.875,62.125,0.3100000023841858,0.3500218957730019,344
11,2005-12-11T00:00:00Z,-57.875,62.125,0.25,0.33919541693295935,345
11,2005-12-12T00:00:00Z,-57.875,62.125,0.25999999046325684,0.34100916807431125,346
11,2005-12-13T00:00:00Z,-57.875,62.125,0.3100000023841858,0.3500218957730019,347
11,2005-12-14T00:00:00Z,-57.875,62.125,0.9199999570846558,0.4522862674299915,348
11,2005-12-15T00:00:00Z,-57.875,62.125,0.9300000071525574,0.4538416492373819,349
11,2005-12-16T00:00:00Z,-57.875,62.125,1.0199999809265137,0.46766010600622115,350
11,2005-12-17T00:00:00Z,-57.875,62.125,0.7099999785423279,0.4187092100952557,351
11,2005-12-18T00:00:00Z,-57.875,62.125,0.9300000071525574,0.4538416492373819,352
11,2005-12-19T00:00:00Z,-57.875,62.125,0.8999999761581421,0.44916357559413006,353
11,2005-12-20T00:00:00Z,-57.875,62.125,1.0299999713897705,0.4691754277819306,354
11,2005-12-21T00:00:00Z,-57.875,62.125,0.47999998927116394,0.37996114368605216,355
11,2005-12-22T00:00:00Z,-57.875,62.125,0.32999998331069946,0.3536007609985868,356
11,2005-12-23T00:00:00Z,-57.875,62.125,0.699999988079071,0.41706709763596833,357
11,2005-12-24T00:00:00Z,-57.875,62.125,0.7099999785423279,0.4187092100952557,358
11,2005-12-25T00:00:00Z,-57.875,62.125,1.1799999475479126,0.49141986713859354,359
11,2005-12-26T00:00:00Z,-57.875,62.125,1.5499999523162842,0.5423306704479436,360
11,2005-12-27T00:00:00Z,-57.875,62.125,2.069999933242798,0.6040347521784115,361
11,2005-12-28T00:00:00Z,-57.875,62.125,2.0199999809265137,0.5986151168222074,362
11,2005-12-29T00:00:00Z,-57.875,62.125,0.949999988079071,0.45694042801560725,363
11,2005-12-30T00:00:00Z,-57.875,62.125,1.0199999809265137,0.46766010600622115,364
11,2005-12-31T00:00:00Z,-57.875,62.125,1.1799999475479126,0.49141986713859354,365
11,2006-01-01T00:00:00Z,-57.875,62.125,1.209999918937683,0.49575885981770446,366
