replicate,run,a,b,w,z,sigma,isConv,finTol,logLik,AIC,BIC,deviance,df.residual
506,1095,0.2530214568741118,0.12743845654643504,34.61256542615614,14.12391172689435,1991.1994249386134,TRUE,1.4901161193847656e-8,-511.80592514397665,1033.6118502879533,1043.8271066271261,210138382.94342086,53
507,308,0.21601869275182214,0.13475865812967744,40.08959059434793,11.34271993747983,2112.802966265533,TRUE,1.4901161193847656e-8,-515.1847883967367,1040.3695767934735,1050.5848331326463,236588627.83580312,53
508,1061,0.2678763424772929,0.12230046125347852,33.269093277080295,14.757568210895167,2120.761787378371,TRUE,1.4901161193847656e-8,-515.3991010926596,1040.7982021853193,1051.013458524492,238374419.61662805,53
509,1202,1.2,0.03364048788848158,28.13957305323561,19.050579849371527,4548.674415055355,TRUE,1.4901161193847656e-8,-558.8935493280278,1127.7870986560556,1138.0023549952284,1096593263.5114963,53
510,1220,0.10924063503356934,0.15648517666032666,34.84121155229405,14.054092380884084,3626.1689162155762,TRUE,1.4901161193847656e-8,-545.9739773680814,1101.9479547361627,1112.1632110753355,696902353.4731865,53
511,383,0.23391206385611665,0.13040264527784284,35.996563702713345,13.41839947481635,2385.3095311333072,TRUE,1.4901161193847656e-8,-522.099652904411,1054.199305808822,1064.4145621479947,301554182.6437161,53
512,1109,0.22012807418188557,0.13382302483117908,36.44215367066077,13.216045227731684,2255.720578369301,TRUE,1.4901161193847656e-8,-518.9156654225666,1047.8313308451332,1058.046587184306,269678592.3669729,53
513,980,0.19870489956850623,0.14132154103815422,40.92833236430271,10.983859791992636,2092.833191749298,TRUE,1.4901161193847656e-8,-514.6434739988337,1039.2869479976673,1049.5022043368401,232137390.72984037,53
514,1060,0.21279870677178586,0.13663603382025202,38.15947781654566,12.362683917113555,2206.148554368399,TRUE,1.4901161193847656e-8,-517.6490564959097,1045.2981129918194,1055.5133693309922,257955846.5289141,53
515,67,1.2,0.0366606519012343,28.151288180848503,19.058509902884484,4585.951263683323,TRUE,1.4901161193847656e-8,-559.3587664570957,1128.7175329141915,1138.9327892533643,1114640296.6225693,53
516,1102,0.2449130072993684,0.1283221131404267,35.321717361946824,13.755026495989787,2357.071569663229,TRUE,1.4901161193847656e-8,-521.4208450261796,1052.8416900523591,1063.056946391532,294456678.37927806,53
517,133,1.0596949176735044,0.04387285832975855,27.443498631739583,19.13024308652864,4024.920367160545,TRUE,1.4901161193847656e-8,-551.9206978863491,1113.8413957726982,1124.056652111871,858599149.9851402,53
518,1241,0.26462276427465337,0.12387384965349522,35.00013899419943,13.88298650384994,2128.458647466456,TRUE,1.4901161193847656e-8,-515.6055961481957,1041.2111922963913,1051.4264486355642,240107819.34066093,53
519,717,0.2590388617071777,0.12377557837095182,34.09721563841427,14.335990656805707,1735.2310000546838,TRUE,1.4901161193847656e-8,-503.9629168069567,1017.9258336139134,1028.141089953086,159584411.04819122,53
520,374,0.20267070794323372,0.13980243962128835,43.497527828290096,9.647659403197638,2142.6601253070667,TRUE,1.4901161193847656e-8,-515.9846477565078,1041.9692955130156,1052.1845518521884,243322597.8667874,53
521,833,0.2294908638982385,0.12704518636175927,31.902907773406273,15.463074333469628,2299.451630811716,TRUE,1.4901161193847656e-8,-520.0101340655527,1050.0202681311055,1060.2355244702783,280236323.5294609,53
522,1372,0.22755963502987148,0.12948650718764484,36.62214384408849,13.06135501278772,2070.382498724612,TRUE,1.4901161193847656e-8,-514.0287079129849,1038.0574158259699,1048.2726721651427,227183635.62433395,53
523,1249,0.2235654992633099,0.132822203838933,38.10513875951394,12.349202743570922,2034.7626266497532,TRUE,1.4901161193847656e-8,-513.0395182000689,1036.0790364001377,1046.2942927393105,219433724.18096197,53
524,789,0.22834398708884296,0.12985471593776893,35.699059756092936,13.54780495623503,2396.940637215446,TRUE,1.4901161193847656e-8,-522.3769175102254,1054.7538350204509,1064.9690913596237,304502194.17174375,53
525,1306,0.24307028483408738,0.12737506354429504,36.30215667041288,13.22581314441213,2252.537810236206,TRUE,1.4901161193847656e-8,-518.8351829842993,1047.6703659685986,1057.8856223077714,268918109.0868173,53
526,1078,0.22179007303722423,0.1325981447212791,37.46445109738067,12.671189226456717,1917.2583514299772,TRUE,1.4901161193847656e-8,-509.6489904425389,1029.2979808850778,1039.5132372242506,194821618.06478366,53
527,1204,1.2,0.03529304774163854,28.160312382510526,19.064620792906993,4365.763206192464,TRUE,1.4901161193847656e-8,-556.5541078824658,1123.1082157649316,1133.3234721041044,1010174083.7448269,53
528,1225,0.2357267738502847,0.12784504084016698,35.34215794586495,13.712893270564594,2329.978492868236,TRUE,1.4901161193847656e-8,-520.761870806961,1051.523741613922,1061.738997953095,287726388.1931125,53
529,1183,0.22453776302539755,0.13211290297386635,35.551386503322355,13.656055090196027,2032.5492638442722,TRUE,1.4901161193847656e-8,-512.9774813089907,1035.9549626179814,1046.1702189571542,218956595.02755633,53
530,299,0.1806960907970716,0.14815611846759652,45,8.96302355950743,1893.2872841787193,TRUE,1.4901161193847656e-8,-508.93183915345605,1027.863678306912,1038.078934646085,189980447.24294,53
531,975,0.23986323247819427,0.12832642762450389,37.030426822261994,12.860213037475267,1943.2994952148208,TRUE,1.4901161193847656e-8,-510.4179817481113,1030.8359634962226,1041.0512198353954,200149885.1894154,53
532,1238,0.25394150149827965,0.12630325069078951,34.62554985199003,14.098396733039719,2111.075523939608,TRUE,1.4901161193847656e-8,-515.1381657401923,1040.2763314803847,1050.4915878195575,236201912.99217522,53
533,93,0.19390538526260512,0.14571100983056784,45,8.959058570563757,2025.0803715080128,TRUE,1.4901161193847656e-8,-512.7676408936541,1035.5352817873081,1045.750538126481,217350377.08655265,53
534,1241,0.2509858603658974,0.12487961172331001,34.20762043065857,14.280779722063478,2337.5043538456516,TRUE,1.4901161193847656e-8,-520.945684850443,1051.891369700886,1062.1066260400587,289588110.02511096,53
535,81,0.2756211078571069,0.1197763226340178,33.291968903419445,14.81001987656173,1835.3309722480856,TRUE,1.4901161193847656e-8,-507.1597210982409,1024.3194421964818,1034.5346985356546,178527308.21773446,53
536,1307,0.23386130019340248,0.13121045791978445,39.23535360021399,11.762363857317801,2276.882773698192,TRUE,1.4901161193847656e-8,-519.447921966955,1048.89584393391,1059.111100273083,274762343.7536694,53
537,1304,0.2528361538139641,0.1251991587293525,34.793841012046165,13.987839666600264,2178.006142004765,TRUE,1.4901161193847656e-8,-516.9172668356578,1043.8345336713155,1054.0497900104883,251416669.9943555,53
538,591,0.1964732060040674,0.14333197243256146,45,8.924263766094802,2376.3953434389364,TRUE,1.4901161193847656e-8,-521.8862380433318,1053.7724760866636,1063.9877324258364,299304505.90086776,53
539,1113,0.24369748513641787,0.12462373826630055,34.01140791713187,14.359360937769033,1923.8878798375515,TRUE,1.4901161193847656e-8,-509.8457460314675,1029.6914920629351,1039.9067484021077,196171262.4318489,53
540,1237,0.24487316912208754,0.12807799670444744,35.12366316755768,13.852751927639241,2122.750552912767,TRUE,1.4901161193847656e-8,-515.4525283645372,1040.9050567290744,1051.1203130682472,238821705.22424722,53
541,1239,0.244221330938768,0.12713030783950163,34.54441995091538,14.133038405972693,2233.7682900411214,TRUE,1.4901161193847656e-8,-518.3582343011566,1046.7164686023132,1056.931724941486,264455201.00044143,53
542,1302,0.23047669633192705,0.13156530465651411,37.93469662001216,12.431338594184549,2478.6840709148587,TRUE,1.4901161193847656e-8,-524.2883904562592,1058.5767809125184,1068.7920372516912,325625360.3405739,53
543,1201,1.2,0.030785652204272384,28.213017711904303,19.10030261431911,4105.7076316376515,TRUE,1.4901161193847656e-8,-553.053458019328,1116.106916038656,1126.3221723778288,893412263.2938458,53
544,1145,0.22456620214591128,0.13137967617016497,36.41628399395417,13.196190974667827,2167.577113906202,TRUE,1.4901161193847656e-8,-516.643676061814,1043.287352123628,1053.5026084628007,249014698.8706869,53
545,1201,0.2535760321828644,0.12561330670938747,33.59690618114773,14.616842399540024,2108.6228413972644,TRUE,1.4901161193847656e-8,-515.0719036955845,1040.143807391169,1050.3590637303419,235653385.22490054,53
546,1304,0.22476813056818115,0.13285337824412818,37.06161284090892,12.891140395465921,2173.1834091411347,TRUE,1.4901161193847656e-8,-516.7909124755157,1043.5818249510314,1053.7970812902042,250304484.87761307,53
547,1300,0.21038751498511685,0.13683255621093454,39.85892116041968,11.485089136184895,1968.1874164344435,TRUE,1.4901161193847656e-8,-511.143348180959,1032.286696361918,1042.5019527010907,205309370.42917717,53
548,372,0.21276522810120707,0.13460655639089586,36.164002207840824,13.354472441602608,2232.9794648869565,TRUE,1.4901161193847656e-8,-518.3381019647356,1046.6762039294713,1056.891460268644,264268456.40216252,53
549,730,0.22205545350997508,0.13325633906831555,36.3300440495443,13.268986718382378,2071.521906825575,TRUE,1.4901161193847656e-8,-514.060068493546,1038.120136987092,1048.335393326265,227433759.55428812,53
550,973,0.2305099866860887,0.13099569983373124,37.967496875960364,12.40360861378305,2221.9164833928257,TRUE,1.4901161193847656e-8,-518.0550016415137,1046.1100032830275,1056.3252596222003,261656381.53615528,53
551,1234,0.2403001286205569,0.12810428760760553,35.70126153444487,13.543688762612508,1886.1061124269654,TRUE,1.4901161193847656e-8,-508.71522911078637,1027.4304582215727,1037.6457145607455,188542002.1687211,53
552,1039,0.2236927190072665,0.13310846118882555,38.399080390744395,12.203845856115015,2263.3220772408035,TRUE,1.4901161193847656e-8,-519.107425437841,1048.214850875682,1058.4301072148548,271499221.7422582,53
553,1170,0.2561990063276916,0.12455079806219264,34.73240241435685,14.015081879999833,2095.332287788548,TRUE,1.4901161193847656e-8,-514.7114982886283,1039.4229965772565,1049.6382529164293,232692122.00120708,53
554,1253,0.21451304770157534,0.1368601447977393,39.39862431775043,11.733463005454903,2002.8866943764326,TRUE,1.4901161193847656e-8,-512.1395064636561,1034.2790129273121,1044.494269266485,212612420.85703814,53
555,1079,0.23679613297616017,0.12805717999378824,34.9701250886231,13.912605236868075,2048.8976757328574,TRUE,1.4901161193847656e-8,-513.4341156718498,1036.8682313436996,1047.0834876828724,222493029.33804575,53
556,1238,0.25584747858308693,0.12392883225076218,34.377174796865575,14.18608359452649,2211.3840515302086,TRUE,1.4901161193847656e-8,-517.7841651660972,1045.5683303321944,1055.7835866713672,259181629.43819448,53
557,134,1.0305136293611823,0.04544938037128797,27.327938698965927,19.180191755844092,3872.3892288983416,TRUE,1.4901161193847656e-8,-549.7185919338039,1109.4371838676077,1119.6524402067805,794756112.0246583,53
558,1221,0.2139792549179029,0.13603724603037684,41.20052291316191,10.789497121696716,2114.4351376603067,TRUE,1.4901161193847656e-8,-515.2288047364074,1040.4576094728147,1050.6728658119875,236954305.4227457,53
559,7,0.2131684159642149,0.13551147481117679,38.75037080005169,12.039801788162185,1934.4296694154316,TRUE,1.4901161193847656e-8,-510.1572203948294,1030.3144407896589,1040.5296971288315,198326961.7334789,53
560,1165,0.2579657757575249,0.12278027417237682,33.78169821393798,14.483770648521928,1924.831588305651,TRUE,1.4901161193847656e-8,-509.873698904731,1029.747397809462,1039.9626541486348,196363762.0969805,53
561,1048,0.2537831784329407,0.12414240469145088,32.47995868095663,15.168651802092196,2397.911558695944,TRUE,1.4901161193847656e-8,-522.4000016525029,1054.8000033050057,1065.0152596441785,304748931.6963635,53
562,510,0.1982426097102678,0.1448108800500187,45,8.955401983601654,2278.199643628193,TRUE,1.4901161193847656e-8,-519.4808792578333,1048.9617585156666,1059.1770148548394,275080261.66006416,53
563,1309,0.2464015754348251,0.12768354826907344,35.29187954791409,13.762124796577675,2233.3518123349527,TRUE,1.4901161193847656e-8,-518.3476058744403,1046.6952117488806,1056.9104680880534,264356596.8359704,53
564,527,0.2487934706864079,0.1275973387495987,34.631149718560664,14.107665703659858,1950.9810907107858,TRUE,1.4901161193847656e-8,-510.6428507586955,1031.2857015173909,1041.5009578565637,201735342.4644855,53
565,442,0.2125175040857949,0.13420645271215909,38.386075970558586,12.200526063853813,2202.5148838663586,TRUE,1.4901161193847656e-8,-517.5550963792357,1045.1101927584714,1055.3254490976442,257106806.12360042,53
566,230,0.19710711981597465,0.1431756802985684,45,8.923266637480175,2432.6939635191293,TRUE,1.4901161193847656e-8,-523.220864101393,1056.441728202786,1066.6569845419588,313653995.7675477,53
567,11,1.2,0.03416989622031732,28.241896924729254,19.119850168839605,4661.212384010828,TRUE,1.4901161193847656e-8,-560.2866139025119,1130.5732278050239,1140.7884841441967,1151525747.1093628,53
568,1179,0.23862993616966205,0.12763347814497533,35.0157913621948,13.885039727849772,2234.4646704704483,TRUE,1.4901161193847656e-8,-518.3760013626073,1046.7520027252147,1056.9672590643875,264620115.2697723,53
569,1237,0.24562892245790216,0.12623597526251096,34.5674471873964,14.107592138218216,2232.9030618718652,TRUE,1.4901161193847656e-8,-518.3361516349477,1046.6723032698953,1056.8875596090681,264250372.43698782,53
570,1119,0.27057084650277435,0.12120191131775512,33.61655040843204,14.561135669117233,2061.661351541713,TRUE,1.4901161193847656e-8,-513.7880976263612,1037.5761952527223,1047.791451591895,225273719.00736254,53
571,1306,0.21689558137818454,0.13507178833882397,39.68306235853993,11.560540281348452,2136.664943046027,TRUE,1.4901161193847656e-8,-515.8249377055117,1041.6498754110235,1051.8651317501963,241962865.1786198,53
572,146,0.21072095922834275,0.1388321761174321,45,8.88053958502921,2222.631424977759,TRUE,1.4901161193847656e-8,-518.0733394664321,1046.1466789328642,1056.361935272037,261824793.91882914,53
573,975,0.22592304968175456,0.13146822517739123,35.901898641543106,13.467152939211012,1925.0703267439308,TRUE,1.4901161193847656e-8,-509.88076822301474,1029.7615364460294,1039.9767927852022,196412475.4342292,53
574,949,0.26113998490260737,0.12292388209850943,33.84760406140243,14.453473180767014,2175.1373860830186,TRUE,1.4901161193847656e-8,-516.8421399255725,1043.684279851145,1053.8995361903178,250754800.36181155,53
575,1235,0.2412863888781025,0.128270913415759,34.50197020703437,14.169302782794304,2378.254672764205,TRUE,1.4901161193847656e-8,-521.9308183075286,1053.8616366150573,1064.07689295423,299773050.2918132,53
576,966,0.2926671338270874,0.11882593861792183,32.12006161475896,15.33891214086569,2465.760329095884,TRUE,1.4901161193847656e-8,-523.990417660259,1057.980835320518,1068.1960916596909,322238622.02878124,53
577,588,0.1959363334324821,0.14441674398483123,45,8.942159796301972,2129.2135649699003,TRUE,1.4901161193847656e-8,-515.6258092111091,1041.2516184222181,1051.466874761391,240278171.47834706,53
578,1104,0.22973483936655553,0.13197884449045655,38.61722574847703,12.085283073430178,2134.59008068412,TRUE,1.4901161193847656e-8,-515.7695595259021,1041.5391190518042,1051.754375390977,241493165.06541705,53
579,371,0.2262641798680358,0.131710441215654,37.373961019778434,12.712492579533906,2202.7583774106647,TRUE,1.4901161193847656e-8,-517.561397523894,1045.122795047788,1055.3380513869608,257163656.8704018,53
580,1237,0.24163218207040146,0.1271693344536116,34.81217726845702,13.988977695639095,2233.4763018935164,TRUE,1.4901161193847656e-8,-518.3507830304259,1046.7015660608517,1056.9168224000246,264386068.72935674,53
581,138,1.0520281943254024,0.045487544035788065,27.315285903807165,19.0745222785224,3345.2109658395616,TRUE,1.4901161193847656e-8,-541.3771020518991,1092.7542041037982,1102.969460442971,593093129.5165825,53
582,1051,0.23770965799443583,0.13150101574348716,37.911277780523776,12.460305054671451,2128.7044953121626,TRUE,1.4901161193847656e-8,-515.6121795591438,1041.2243591182876,1051.4396154574604,240163289.9031971,53
583,1225,0.15737336832999393,0.1427836188003703,34.489461993753196,14.196299086652964,3112.157203455491,TRUE,1.4901161193847656e-8,-537.2609245540997,1084.5218491081994,1094.7371054473722,513332690.32805485,53
584,936,0.23181106861785697,0.13105699680484706,35.72632276757984,13.564955775352201,2226.602153255852,TRUE,1.4901161193847656e-8,-518.1750790438045,1046.350158087609,1056.565414426782,262761128.89083058,53
585,81,0.21779044366970116,0.13055761990226,32.86972722768095,14.99650149398915,2371.248645855274,TRUE,1.4901161193847656e-8,-521.7626559559441,1053.5253119118881,1063.740568251061,298009467.4449349,53
586,418,0.2034667450905072,0.1360324257710397,36.5889162973338,13.135920062449133,2224.3787429980293,TRUE,1.4901161193847656e-8,-518.1181323175923,1046.2362646351846,1056.4515209743574,262236621.99197912,53
587,1236,0.23069638813872723,0.13051562398161523,36.01053413558003,13.405747412038895,1946.8294963595774,TRUE,1.4901161193847656e-8,-510.5214282512549,1031.04285650251,1041.2581128416825,200877689.65847138,53
588,1217,0.2213597441409945,0.13122233795725644,36.02890358484187,13.384849587138989,2379.965891263123,TRUE,1.4901161193847656e-8,-521.9718165997814,1053.9436331995628,1064.1588895387356,300204595.10952115,53
589,304,0.21873000858353356,0.13479479230293367,39.512479749011014,11.648182384893415,2310.219892510443,TRUE,1.4901161193847656e-8,-520.2764402568744,1050.5528805137487,1060.7681368529215,282867145.442801,53
590,523,0.23779736150616498,0.12725784950019173,36.31372235684637,13.204215360091764,2221.6631811038064,TRUE,1.4901161193847656e-8,-518.0485031733508,1046.0970063467016,1056.3122626858744,261596726.38443112,53
591,228,0.17486085919873545,0.14623230233549153,45,8.910404334350012,2389.255741916591,TRUE,1.4901161193847656e-8,-522.1938747038846,1054.3877494077692,1064.603005746942,302552779.0149142,53
592,1236,0.22213785410242168,0.13241483417025857,35.40324081118298,13.731911384628273,1932.7966479018373,TRUE,1.4901161193847656e-8,-510.1090813803679,1030.2181627607358,1040.4334190999086,197992252.7534507,53
593,588,0.2035160145895206,0.14047078318821304,45,8.891212266030838,2288.2348552534145,TRUE,1.4901161193847656e-8,-519.731406439865,1049.46281287973,1059.678069218903,277508993.8982206,53
594,4,0.259460426652623,0.1240748607806585,32.76117852305608,15.034551532652007,1884.7988362111978,TRUE,1.4901161193847656e-8,-508.67570822744466,1027.3514164548892,1037.566672794062,188280732.60810354,53
595,1235,0.24160295503848242,0.1285689990569416,35.76732975531316,13.521518658183954,2370.7973601490776,TRUE,1.4901161193847656e-8,-521.7518069320002,1053.5036138640005,1063.7188702031733,297896046.51316124,53
596,1054,0.20909620921741603,0.13569604375206729,37.37805285595517,12.738601375317616,2121.958477983038,TRUE,1.4901161193847656e-8,-515.4312556359755,1040.862511271951,1051.0777676111238,238643512.46105677,53
597,1307,0.25856308391189275,0.12242482442541741,32.710968276840944,15.027130494601883,1970.1352331456417,TRUE,1.4901161193847656e-8,-511.1997303372573,1032.3994606745146,1042.6147170136874,205715940.35473707,53
598,995,0.24661080953184497,0.12817112219612772,34.310581229352934,14.27848911389553,2162.7973128938124,TRUE,1.4901161193847656e-8,-516.517844555575,1043.03568911115,1053.250945450323,247917687.48301688,53
599,1156,0.250102830554774,0.1270015537445366,36.178350479627014,13.300363016650609,2282.4803399995567,TRUE,1.4901161193847656e-8,-519.5878807425668,1049.1757614851335,1059.3910178243063,276114974.63167804,53
600,1193,0.21790509491077428,0.13344945088406762,35.93327799447884,13.4661252808693,2356.223262010396,TRUE,1.4901161193847656e-8,-521.4003270919274,1052.8006541838547,1063.0159105230275,294244767.20326227,53
601,1089,0.22698840219936514,0.13133812477602097,35.91503984839701,13.460418348467272,2005.8262502133339,TRUE,1.4901161193847656e-8,-512.2231017297935,1034.446203459587,1044.6614597987598,213236964.14037886,53
602,1202,1.2,0.03175625558824956,28.237389998688585,19.116802335821543,4777.212362179276,TRUE,1.4901161193847656e-8,-561.6877654452109,1133.3755308904217,1143.5907872295945,1209553171.5280006,53
603,1100,0.24151210727378195,0.12617176175940223,34.083433388392514,14.346834968933704,2039.219181660821,TRUE,1.4901161193847656e-8,-513.1642235860562,1036.3284471721124,1046.5437035112852,220395988.1552317,53
604,313,0.1985189251280453,0.14505437066110208,45,8.960447385268532,1975.4459659236588,TRUE,1.4901161193847656e-8,-511.3531738660467,1032.7063477320935,1042.921604071266,206826498.507055,53
605,1084,0.2469437816762183,0.12683513617901657,33.96151333483897,14.435508121872731,2034.0344402289268,TRUE,1.4901161193847656e-8,-513.0191157932898,1036.0382315865795,1046.2534879257523,219276693.51398236,53
606,1255,0.22731133059765607,0.13275588535646587,37.18902971940489,12.82991425581811,2179.2296001009713,TRUE,1.4901161193847656e-8,-516.9492766315209,1043.8985532630418,1054.1138096022146,251699207.44768074,53
607,148,0.22225402297721664,0.13419162371213358,40.88182842272094,10.940808079289873,2134.689083338883,TRUE,1.4901161193847656e-8,-515.7722031343922,1041.5444062687843,1051.7596626079571,241515566.5738886,53
608,88,0.20052672880767128,0.1415159906385084,45,8.902560271277,2169.9032727591593,TRUE,1.4901161193847656e-8,-516.7048134298295,1043.409626859659,1053.6248831988319,249549451.29593822,53
609,425,1.2,0.032238997755770736,28.255556843567497,19.12910058079581,4248.468860996597,TRUE,1.4901161193847656e-8,-555.0017487489337,1120.0034974978673,1130.2187538370401,956622846.131459,53
610,1193,0.2172698631750532,0.13378417548729069,36.71830721475266,13.065677828336966,2160.2492978471023,TRUE,1.4901161193847656e-8,-516.4506526478497,1042.9013052956993,1053.1165616348721,247333882.52899164,53
611,1308,0.23436115458145745,0.13034584058237103,34.65159021937895,14.112738666260036,2077.639831471568,TRUE,1.4901161193847656e-8,-514.2281612214464,1038.4563224428928,1048.6715787820656,228779125.2738119,53
612,1082,0.2383610188945361,0.1295544748725778,36.08826161108985,13.366623984696055,1974.7132684606213,TRUE,1.4901161193847656e-8,-511.3320285129639,1032.6640570259278,1042.8793133651006,206673102.1096248,53
613,1206,1.2,0.03667357406076156,28.116046833528706,19.034649766185645,4289.101270532591,TRUE,1.4901161193847656e-8,-555.54430706344306,1121.0886141268861,1131.303870466059,975008654.5708673,53
614,1235,0.242150983421134,0.12620146715648342,34.38882724609788,14.190833666015372,1874.1195243026687,TRUE,1.4901161193847656e-8,-508.3518265369156,1026.7036530738312,1036.918909413004,186153171.54274043,53
615,1301,0.22072551112941072,0.13263361128774956,40.20352513689358,11.255541295823752,2120.46405305023,TRUE,1.4901161193847656e-8,-515.3910982852778,1040.7821965705557,1050.9974529097285,238307493.41474515,53
616,1225,0.2429272087026263,0.12556800532585177,35.4748091604941,13.617705323032997,1986.364027513497,TRUE,1.4901161193847656e-8,-511.6673389002622,1033.3346778005243,1043.5499341396971,209119028.63938093,53
617,1007,0.20674552401304364,0.13269739732512037,35.27539772548584,13.761828491989347,2396.4253890640402,TRUE,1.4901161193847656e-8,-522.3646634304902,1054.7293268609803,1064.9445832001531,304371296.203589,53
618,1045,0.22887071418479288,0.13109562924977602,37.60072023192452,12.590560575616628,1953.5349266358305,TRUE,1.4901161193847656e-8,-510.7174150160014,1031.4348300320028,1041.6500863711756,202263831.6080612,53
619,22,0.19948463358122645,0.14151969518822954,45,8.89955985885985,2146.804210756896,TRUE,1.4901161193847656e-8,-516.0947840931805,1042.189568186361,1052.4048245255337,244264720.9241475,53
620,375,0.23191520065365578,0.1315456592157098,37.44708828789739,12.686805631504438,1827.432541902195,TRUE,1.4901161193847656e-8,-506.9138896511261,1023.8277793022522,1034.043035641425,176994013.84576523,53
621,1263,0.2419856367800945,0.1266791168279826,34.978675452164175,13.894275128964937,2282.0076867075895,TRUE,1.4901161193847656e-8,-519.5760760286182,1049.1521520572364,1059.3674083964092,276000631.3562038,53
622,900,0.2880259627103844,0.11751669635323088,32.42414362973349,15.145714689557014,2052.660166754537,TRUE,1.4901161193847656e-8,-513.538691570388,1037.077383140776,1047.2926394799488,223310929.2895805,53
623,759,0.25401317557972297,0.12431948011282093,35.41587336847259,13.651548544973503,2221.364126899358,TRUE,1.4901161193847656e-8,-518.0408299863557,1046.0816599727113,1056.2969163118842,261526304.96659338,53
624,1202,1.2,0.03134933400470494,28.244817197140552,19.121829883581132,4717.050389191539,TRUE,1.4901161193847656e-8,-560.9653758401228,1131.9307516802455,1142.1460080194183,1179279911.8311186,53
625,1056,0.23699025331436868,0.12881597851116133,35.50538054372207,13.650258134007865,2065.4430101172366,TRUE,1.4901161193847656e-8,-513.892555658067,1037.785111316134,1048.0003676553067,226100905.886234,53
626,1230,0.21544260967783962,0.1326726629523312,36.65391748004387,13.073557681451575,2147.9228127249207,TRUE,1.4901161193847656e-8,-516.1244764639741,1042.2489529279483,1052.464209267121,244519337.69947916,53
627,355,1.2,0.03333786522404644,28.208035448882963,19.096912282069614,4226.6940862889915,TRUE,1.4901161193847656e-8,-554.7088541114987,1119.4177082229974,1129.6329645621702,946841973.6507275,53
628,987,0.21865726229749283,0.1354690198650108,38.686005446586265,12.085928260456866,2130.8853174214105,TRUE,1.4901161193847656e-8,-515.6705452124359,1041.3410904248717,1051.5563467640445,240655628.50811374,53
629,1200,0.2544201525375173,0.1256460033962135,33.74259092771246,14.54398989687076,2170.4913970032153,TRUE,1.4901161193847656e-8,-516.720260450051,1043.440520900102,1053.6557772392748,249684743.93664333,53
630,1086,0.2529285393391832,0.1265419516003809,34.9339879621188,13.94136941254436,2013.842426161625,TRUE,1.4901161193847656e-8,-512.4504451610885,1034.900890322177,1045.1161466613498,214944749.82265267,53
631,1081,0.2241965084253032,0.13235779139604448,35.93517170153672,13.461524060916146,2269.203786423322,TRUE,1.4901161193847656e-8,-519.2553595574346,1048.5107191148693,1058.725975454042,272912148.6888509,53
632,724,0.26832158174873727,0.12277482888739824,33.809175743925714,14.486833372581835,2328.740409825201,TRUE,1.4901161193847656e-8,-520.7315746089769,1051.4631492179537,1061.6784055571266,287420690.50670075,53
633,1236,0.24440622528779601,0.12807590364991506,34.82511313411613,14.005873541032148,2137.0698863207836,TRUE,1.4901161193847656e-8,-515.8357393895898,1041.6714787791796,1051.8867351183524,242054588.04801378,53
634,865,0.23347451083531842,0.13091531662996886,37.12813450642934,12.842823144127804,2141.1837598234188,TRUE,1.4901161193847656e-8,-515.9453592865466,1041.8907185730932,1052.105974912266,242987398.34657225,53
635,719,0.2408907329186121,0.12933169734872976,36.08809950978064,13.368337195627253,2254.846455916411,TRUE,1.4901161193847656e-8,-518.8935728652185,1047.787145730437,1058.0024020696098,269469624.6072163,53
636,1307,0.2422088500443292,0.12765381953212993,33.60085050545886,14.625883758500743,2167.3927252480216,TRUE,1.4901161193847656e-8,-516.6388270529799,1043.2776541059598,1053.4929104451326,248972334.94927642,53
637,985,0.20835154648242005,0.13913815629342025,40.10892973697254,11.392506629247944,2132.8430189521846,TRUE,1.4901161193847656e-8,-515.7228886012695,1041.445777202539,1051.6610335417117,241098025.20513263,53
638,1158,0.257166024990912,0.12479102906787853,34.48677394312296,14.149337282131397,2154.686364890081,TRUE,1.4901161193847656e-8,-516.3036806515039,1042.6073613030078,1052.8226176421806,246061686.54529127,53
639,724,0.243876671124121,0.12589427051453347,36.88399201903965,13.26459357977855,2092.805829024812,TRUE,1.4901161193847656e-8,-514.6427287480903,1039.2854574961807,1049.5007138353535,232131320.61401215,53
640,974,0.2234850898067073,0.1341900255684569,38.259233065602054,12.295056987071113,2307.3334069070734,TRUE,1.4901161193847656e-8,-520.2051775382205,1050.410355076441,1060.6256114156138,282160734.8833583,53
641,1100,0.21254909634973268,0.1347402923463141,35.64597393878914,13.623348662347977,1787.8538120171222,TRUE,1.4901161193847656e-8,-505.6658127267383,1021.3316254534766,1031.5468817926494,169410326.41664025,53
642,1119,0.2628674164311655,0.12281812683802518,34.775703456622985,13.976155775455036,2130.9263861534923,TRUE,1.4901161193847656e-8,-515.6716437676474,1041.3432875352948,1051.5585438744677,240664904.94987464,53
643,980,0.24017673687650667,0.12875518721577742,34.70660432969234,14.069545015024701,1774.367724214478,TRUE,1.4901161193847656e-8,-505.23422211984854,1020.4684442396971,1030.6837005788698,166864183.49890548,53
644,1370,0.19703601275549107,0.14211783174069306,41.63587531400524,10.629898891036342,2355.3284239412424,TRUE,1.4901161193847656e-8,-521.3786757235653,1052.7573514471305,1062.9726077863033,294021315.1851534,53
645,391,0.2830956216658844,0.11886994636090015,32.98767761318791,14.871176991933817,1845.4303688792156,TRUE,1.4901161193847656e-8,-507.4725189133043,1024.9450378266088,1035.1602941657814,180497502.0582289,53
